"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2020004032","N","Y","N","Y","N","N","0","Y","N","99999","N","","","","","","","","N","1"
"2020094157","N","N","N","Y","N","N","0","Y","Y","00800","N","","","","","","","","N","2"
"2020065530","N","N","U","U","N","N","0","Y","Y","00125","N","","","","","","","","N","1"
"2020061878","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2020055774","Y","N","Y","U","N","N","0","Y","U","01500","N","","","","","","","","N","2"
"2020020303","Y","U","U","U","U","N","3","Y","U","01584","N","","","","","","","","N","1"
"2020076249","N","N","U","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","2"
"2020076527","N","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","3"
"2020057005","N","N","N","Y","","","0","Y","N","01450","N","","","","","","","","N","1"
"2020103011","N","U","N","N","N","N","0","Y","Y","00110","N","","","","","","","","N","1"
"2020044822","Y","Y","U","Y","Y","Y","1","Y","Y","01400","N","","","","","","","","N","1"
"2020073648","Y","U","U","N","U","U","3","Y","N","01450","N","","","","","","","","N","1"
"2020068497","Y","Y","N","N","N","N","0","Y","N","00750","N","","","","","","","","N","1"
"2020060459","Y","N","N","Y","U","Y","3","Y","Y","01500","N","","","","","","","","N","1"
"2020049689","Y","U","U","U","N","N","0","U","U","01450","N","","","","","","","","N","1"
"2020073323","","","","","","","","","","","","","","","","","","","","2"
"2020053744","Y","Y","N","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2020089414","N","U","U","U","U","U","9","U","U","14000","N","","","","","","","","N","1"
"2020079443","N","U","N","U","Y","Y","1","U","U","00600","N","","","","","","","","N","1"
"2020058290","Y","Y","Y","Y","Y","Y","1","Y","Y","00700","N","","","","","","","","N","1"
"2020064493","","","","","","","","","","","","","","","","","","","","1"
"2020005771","N","Y","N","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2020080668","N","N","Y","Y","N","Y","1","Y","Y","00150","N","","","","","","","","N","1"
"2020048138","N","U","U","Y","N","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2020088969","N","U","Y","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","1"
"2020083365","N","U","Y","Y","U","U","1","Y","Y","00600","N","","","","","","","","N","1"
"2020022287","N","U","U","U","U","Y","1","U","U","99999","N","","","","","","","","N","1"
"2020022287","","","","","","","","","","","","","","","","","","","","2"
"2020097007","","","","","","","","","","","","","","","","","","","","1"
"2020044710","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","1"
"2020050114","","","","","","","","","","","","","","","","","","","","1"
"2020053597","Y","Y","Y","Y","N","N","0","Y","Y","01500","N","","","","","","","","N","1"
"2020094335","N","U","U","N","N","N","0","Y","U","15000","N","","","","","","","","N","1"
"2020040418","","","","","","","","","","","","","","","","","","","","2"
"2020072356","Y","Y","U","U","Y","Y","3","Y","Y","01700","N","","","","","","","","N","1"
"2020048542","N","U","U","Y","U","Y","1","U","U","01000","N","","","","","","","","N","1"
"2020027043","","","","","","","","","","","","","","","","","","","","2"
"2020049578","","","","","","","","","","","","","","","","","","","","1"
"2020055044","","","","","","","","","","","","","","","","","","","","1"
"2020080399","N","N","U","Y","Y","U","9","N","N","00750","N","","","","","","","","N","1"
"2020063682","Y","Y","Y","Y","Y","Y","1","Y","Y","75000","N","","","","","","","","N","2"
"2020046172","N","N","U","Y","N","N","0","Y","N","00650","N","","","","","","","","N","2"
"2020100081","N","U","U","U","N","N","0","Y","N","00250","N","","","","","","","","N","1"
"2020086990","N","N","N","Y","U","U","1","Y","Y","00599","N","","","","","","","","N","1"
"2020049869","Y","U","N","U","N","N","0","Y","N","99999","N","","","","","","","","N","1"
"2020066123","Y","Y","U","Y","U","Y","1","Y","Y","01584","N","","","","","","","","N","1"
"2020011420","N","U","U","U","U","U","1","Y","U","99999","N","","","","","","","","N","1"
"2020036213","N","N","Y","Y","Y","Y","1","Y","N","01690","N","","","","","","","","N","1"
"2020074585","N","U","U","U","U","U","9","U","U","00400","N","","","","","","","","N","2"
"2020032399","Y","Y","U","Y","N","N","0","Y","Y","01063","Y","Y","Y","N","N","0","Y","Y","N","1"
"2020080701","","","","","","","","","","","","","","","","","","","","2"
"2020040432","N","Y","U","Y","U","Y","1","Y","Y","00782","N","","","","","","","","N","1"
"2020102797","","","","","","","","","","","","","","","","","","","","1"
"2020024267","","","","","","","","","","","","","","","","","","","","1"
"2020022799","N","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2020090669","","","","","","","","","","","","","","","","","","","","2"
"2020065860","N","U","U","U","U","N","0","U","U","02500","N","","","","","","","","N","1"
"2020066991","Y","Y","Y","Y","U","Y","1","Y","Y","00107","N","","","","","","","","N","1"
"2020040608","Y","Y","N","Y","U","Y","1","Y","Y","01584","N","","","","","","","","N","1"
"2020083607","N","N","U","N","N","N","0","N","N","00250","N","","","","","","","","N","1"
"2020064839","N","N","Y","N","N","N","0","Y","N","00672","N","","","","","","","","N","1"
"2020057782","Y","U","Y","Y","N","N","0","Y","N","01800","N","","","","","","","","N","2"
"2020031691","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","1"
"2020101105","","","","","","","","","","","","","","","","","","","","1"
"2020100493","N","U","U","Y","U","Y","3","Y","Y","99999","N","","","","","","","","N","2"
"2020023317","","","","","","","","","","","","","","","","","","","","2"
"2020102729","Y","Y","U","U","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2020102729","Y","Y","U","Y","U","Y","3","Y","Y","01584","N","","","","","","","","N","2"
"2020056348","N","Y","N","N","U","N","0","N","U","00500","N","","","","","","","","N","2"
"2020050956","N","N","N","N","N","N","0","N","N","00085","N","","","","","","","","N","2"
"2020047484","Y","Y","U","Y","Y","Y","1","Y","Y","00865","N","","","","","","","","N","1"
"2020047484","N","Y","Y","Y","Y","Y","1","Y","Y","01250","N","","","","","","","","N","2"
"2020047793","N","N","Y","N","Y","Y","2","Y","Y","01100","N","","","","","","","","N","1"
"2020061237","N","Y","N","Y","N","N","0","Y","N","01700","N","","","","","","","","N","1"
"2020088166","N","N","U","N","U","U","1","Y","Y","00600","N","","","","","","","","N","1"
"2020092540","N","N","N","N","","","0","Y","N","00150","N","","","","","","","","N","1"
"2020070461","Y","U","Y","U","N","N","0","Y","Y","01450","Y","U","U","U","U","1","Y","Y","N","1"
"2020038231","Y","Y","Y","Y","Y","N","1","Y","Y","01170","N","","","","","","","","N","1"
"2020038231","Y","Y","Y","Y","Y","Y","1","Y","Y","01868","Y","Y","Y","Y","Y","3","Y","Y","N","2"
"2020038231","Y","Y","Y","Y","Y","Y","1","Y","Y","01683","N","","","","","","","","N","3"
"2020051987","","","","","","","","","","","","","","","","","","","","1"
"2020027888","N","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2020079602","N","N","Y","Y","Y","Y","2","Y","N","01200","N","","","","","","","","N","1"
"2020060408","N","Y","U","Y","N","N","0","Y","Y","01687","N","","","","","","","","N","2"
"2020111243","N","Y","U","Y","N","N","3","Y","Y","01690","N","","","","","","","","N","2"
"2020030711","N","U","N","U","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2020070166","N","N","N","N","N","N","0","N","N","00200","N","","","","","","","","N","2"
"2020069850","Y","N","Y","Y","Y","Y","3","Y","N","01520","N","","","","","","","","N","1"
"2020069146","Y","Y","Y","U","U","Y","1","Y","U","00805","Y","N","U","U","Y","1","Y","Y","N","1"
"2020050820","U","U","U","N","U","U","9","Y","U","00000","N","","","","","","","","N","1"
"2020067048","N","Y","N","N","N","N","0","Y","N","02000","N","","","","","","","","N","1"
"2020026356","Y","U","U","Y","Y","Y","3","Y","Y","01150","Y","U","Y","Y","Y","2","Y","Y","N","1"
"2020079614","","","","","","","","","","","","","","","","","","","","2"
"2020073255","N","Y","Y","U","U","U","9","Y","Y","01000","N","","","","","","","","N","1"
"2020058852","N","N","U","N","N","N","0","N","N","00600","Y","N","N","N","N","0","N","N","N","1"
"2020094129","","","","","","","","","","","","","","","","","","","","1"
"2020039494","Y","Y","Y","Y","N","N","0","Y","Y","01340","N","","","","","","","","N","1"
"2020026084","Y","Y","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2020089243","N","Y","U","Y","N","N","0","Y","N","01250","N","","","","","","","","N","2"
"2020053825","Y","Y","N","Y","Y","Y","1","Y","Y","14490","N","","","","","","","","N","1"
"2020090750","N","Y","Y","Y","N","Y","1","Y","Y","00600","N","","","","","","","","N","3"
"2020046176","U","U","U","U","U","Y","1","Y","Y","00599","N","","","","","","","","N","2"
"2020061482","Y","N","Y","Y","U","U","9","Y","N","00900","N","","","","","","","","N","1"
"2020069994","N","N","N","N","N","N","0","Y","Y","00638","N","","","","","","","","N","1"
"2020069739","N","N","N","Y","U","U","1","N","N","00250","N","","","","","","","","N","1"
"2020101278","N","Y","U","Y","Y","Y","1","Y","Y","00321","N","","","","","","","","N","2"
"2020064315","Y","U","Y","Y","U","Y","3","Y","N","00999","N","","","","","","","","N","2"
"2020050061","","","","","","","","","","","","","","","","","","","","2"
"2020099276","Y","Y","Y","Y","N","N","0","Y","Y","00883","N","","","","","","","","N","1"
"2020059504","N","N","U","N","N","N","0","N","N","00600","N","","","","","","","","N","1"
"2020087482","Y","Y","Y","Y","U","Y","9","Y","Y","01200","N","","","","","","","","N","1"
"2020087482","Y","Y","Y","Y","U","Y","1","Y","Y","01687","Y","Y","Y","U","Y","1","Y","Y","Y","2"
"2020055595","","","","","","","","","","","","","","","","","","","","1"
"2020074638","Y","U","U","Y","N","N","0","Y","U","01795","N","","","","","","","","N","2"
"2020081225","N","N","N","U","N","Y","3","Y","N","00900","N","","","","","","","","N","2"
"2020080201","","","","","","","","","","","","","","","","","","","","1"
"2020062120","Y","U","U","U","U","U","1","Y","N","00150","N","","","","","","","","N","1"
"2020054561","Y","N","Y","Y","N","Y","3","Y","Y","01449","N","","","","","","","","N","2"
"2020073076","","","","","","","","","","","","","","","","","","","","2"
"2020099279","N","U","U","N","U","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2020054217","U","N","U","Y","N","N","0","N","Y","01340","N","","","","","","","","N","1"
"2020076494","N","N","N","Y","N","N","0","Y","Y","00600","N","","","","","","","","N","2"
"2020057679","","","","","","","","","","","","","","","","","","","","2"
"2020042316","","","","","","","","","","","","","","","","","","","","2"
"2020066865","Y","Y","U","Y","U","Y","1","Y","N","01585","N","","","","","","","","N","2"
"2020063553","Y","Y","Y","Y","U","Y","3","Y","Y","01868","Y","Y","Y","U","Y","1","Y","Y","N","1"
"2020063553","Y","Y","Y","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2020054065","U","U","U","Y","U","U","1","Y","Y","00600","N","","","","","","","","N","1"
"2020096200","","","","","","","","","","","","","","","","","","","","1"
"2020088188","N","N","N","N","N","N","0","N","Y","00130","N","","","","","","","","N","2"
"2020004015","","","","","","","","","","","","","","","","","","","","2"
"2020043417","Y","Y","U","Y","N","N","0","Y","N","01650","N","","","","","","","","N","1"
"2020043878","N","N","N","N","N","N","0","N","N","00125","N","","","","","","","","N","2"
"2020076275","","","","","","","","","","","","","","","","","","","","2"
"2020017365","","","","","","","","","","","","","","","","","","","","2"
"2020004671","N","N","N","Y","N","N","0","Y","Y","00500","Y","N","N","N","N","1","Y","Y","N","1"
"2020037943","N","Y","U","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2020036733","Y","U","Y","Y","U","Y","1","Y","Y","01868","N","","","","","","","","N","2"
"2020066482","Y","Y","Y","N","N","N","0","Y","N","01340","N","","","","","","","","N","1"
"2020080198","","","","","","","","","","","","","","","","","","","","1"
"2020040236","N","Y","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2020042860","N","N","N","Y","Y","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2020044000","N","Y","N","Y","N","N","0","U","U","00400","N","","","","","","","","N","1"
"2020076371","Y","Y","U","Y","N","N","0","Y","N","99999","N","","","","","","","","N","2"
"2020100654","N","N","N","Y","Y","Y","1","Y","Y","00200","N","","","","","","","","N","1"
"2020043839","Y","N","Y","Y","N","Y","1","Y","N","00749","N","","","","","","","","N","1"
"2020087698","","","","","","","","","","","","","","","","","","","","2"
"2020027830","Y","Y","Y","Y","U","Y","3","Y","Y","01449","N","","","","","","","","N","1"
"2020078036","N","Y","Y","Y","Y","N","1","Y","Y","01000","N","","","","","","","","N","1"
"2020054733","","","","","","","","","","","","","","","","","","","","2"
"2020081082","","","","","","","","","","","","","","","","","","","","2"
"2020064143","N","Y","N","Y","U","Y","1","Y","Y","00883","N","","","","","","","","N","1"
"2020099386","N","N","N","N","N","","0","Y","Y","00100","N","","","","","","","","N","1"
"2020031986","Y","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2020031986","Y","Y","Y","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","2"
"2020019999","","","","","","","","","","","","","","","","","","","","1"
"2020052791","N","N","N","N","N","N","0","N","N","00230","N","","","","","","","","N","2"
"2020064602","Y","Y","U","Y","Y","Y","3","Y","N","00750","N","","","","","","","","N","1"
"2020066734","N","U","U","U","U","U","9","U","U","00950","N","","","","","","","","N","1"
"2020089937","Y","N","N","N","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2020049556","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2020100059","","","","","","","","","","","","","","","","","","","","1"
"2020049207","Y","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2020082428","N","Y","Y","Y","Y","Y","1","Y","Y","00400","N","","","","","","","","N","1"
"2020082751","N","Y","Y","Y","Y","Y","1","Y","Y","00883","N","","","","","","","","N","1"
"2020057537","N","N","N","Y","N","N","0","Y","Y","01000","N","","","","","","","","N","1"
"2020036148","Y","N","U","Y","Y","Y","2","Y","Y","99999","N","","","","","","","","N","2"
"2020039687","","","","","","","","","","","","","","","","","","","","1"
"2020094204","N","Y","U","Y","Y","Y","2","Y","Y","00650","N","","","","","","","","N","2"
"2020052680","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","1"
"2020044950","N","U","N","N","N","Y","","U","U","99999","N","","","","","","","","N","1"
"2020045267","","","","","","","","","","","","","","","","","","","","2"
"2020099174","N","Y","Y","Y","U","Y","1","Y","Y","00890","N","","","","","","","","N","1"
"2020094860","Y","Y","U","Y","Y","Y","3","Y","Y","01690","N","","","","","","","","N","2"
"2020050368","U","U","U","Y","U","Y","1","U","U","00000","N","","","","","","","","N","2"
"2020100642","N","N","Y","Y","N","Y","1","N","Y","01000","N","","","","","","","","N","1"
"2020076348","","","","","","","","","","","","","","","","","","","","2"
"2020046240","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","2"
"2020044905","Y","Y","Y","Y","Y","Y","1","Y","Y","01300","N","","","","","","","","N","1"
"2020084043","N","Y","U","Y","N","N","0","Y","Y","01560","N","","","","","","","","N","1"
"2020084043","Y","Y","U","Y","Y","Y","3","Y","Y","01600","N","","","","","","","","N","2"
"2020050422","","","","","","","","","","","","","","","","","","","","1"
"2020040535","N","N","Y","Y","N","N","0","N","Y","01100","N","","","","","","","","N","1"
"2020053042","Y","Y","Y","Y","N","N","0","Y","N","01300","Y","N","Y","N","N","0","Y","N","N","1"
"2020042301","N","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","1"
"2020033104","U","U","U","U","U","U","9","Y","U","99999","N","","","","","","","","U","1"
"2020039593","N","Y","N","Y","N","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2020025470","","","","","","","","","","","","","","","","","","","","2"
"2020073673","N","Y","U","U","Y","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2020040245","","","","","","","","","","","","","","","","","","","","1"
"2020085323","Y","Y","Y","Y","Y","Y","3","Y","Y","00805","N","","","","","","","","N","1"
"2020042241","N","N","N","N","N","N","0","Y","N","01200","N","","","","","","","","N","1"
"2020074518","N","U","Y","U","U","U","9","U","U","00124","N","","","","","","","","N","1"
"2020049177","N","N","Y","N","N","N","0","Y","Y","00599","N","","","","","","","","N","1"
"2020041883","N","N","N","Y","Y","Y","1","N","N","00498","N","","","","","","","","N","1"
"2020053051","Y","Y","Y","Y","N","N","0","Y","N","00650","N","","","","","","","","N","1"
"2020047024","N","Y","Y","Y","Y","Y","1","Y","Y","00449","N","","","","","","","","N","1"
"2020069925","","","","","","","","","","","","","","","","","","","","2"
"2020046359","N","Y","Y","Y","Y","Y","3","Y","Y","00750","N","","","","","","","","N","1"
"2020088150","Y","N","Y","Y","Y","Y","1","Y","Y","01300","N","","","","","","","","N","1"
"2020068430","N","N","N","Y","N","N","0","N","N","00600","N","","","","","","","","N","1"
"2020076025","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2020094552","N","Y","U","Y","Y","Y","3","Y","Y","01450","N","","","","","","","","N","1"
"2020033525","N","N","N","N","N","N","0","Y","Y","00000","N","","","","","","","","N","1"
"2020033525","N","N","U","N","N","N","0","Y","Y","99999","N","","","","","","","","N","2"
"2020026183","N","Y","Y","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2020091597","N","Y","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2020043542","Y","Y","U","N","N","N","0","Y","Y","01450","Y","U","U","U","U","9","U","U","N","1"
"2020096589","N","N","N","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2020065265","Y","U","U","U","Y","U","1","N","N","01100","N","","","","","","","","N","2"
"2020052078","Y","Y","U","Y","N","N","0","Y","Y","01600","N","","","","","","","","N","1"
"2020070142","N","N","N","N","N","N","0","N","N","00070","N","","","","","","","","N","1"
"2020045386","Y","Y","U","Y","Y","Y","3","Y","Y","00250","N","","","","","","","","N","2"
"2020048152","N","Y","Y","Y","N","U","9","Y","Y","00180","N","","","","","","","","N","1"
"2020074816","","","","","","","","","","","","","","","","","","","","2"
"2020075314","N","N","N","N","Y","Y","1","N","N","00040","N","","","","","","","","N","1"
"2020075522","N","U","U","Y","U","Y","1","U","Y","00999","N","","","","","","","","N","1"
"2020075522","N","Y","U","Y","U","Y","1","Y","Y","00999","N","","","","","","","","N","2"
"2020090617","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2020099709","Y","N","Y","Y","N","N","0","Y","Y","00750","N","","","","","","","","N","2"
"2020053531","Y","Y","U","Y","Y","N","2","Y","Y","01800","N","","","","","","","","N","1"
"2020047387","N","N","U","N","N","N","0","Y","N","99999","N","","","","","","","","N","1"
"2020044656","Y","N","Y","Y","U","Y","3","Y","Y","01688","N","","","","","","","","N","1"
"2020094670","Y","N","U","N","N","N","0","Y","N","01746","N","","","","","","","","N","1"
"2020100991","Y","Y","Y","Y","Y","Y","3","Y","Y","01450","N","","","","","","","","N","1"
"2020094633","","","","","","","","","","","","","","","","","","","","2"
"2020036175","Y","Y","Y","Y","N","N","0","Y","N","01000","N","","","","","","","","N","1"
"2020098144","Y","Y","U","Y","N","N","0","Y","Y","01540","N","","","","","","","","N","1"
"2020089974","N","U","N","Y","U","Y","1","Y","Y","00599","N","","","","","","","","N","1"
"2020065033","N","N","U","N","N","N","0","N","N","00988","N","","","","","","","","N","1"
"2020053404","N","N","N","N","N","N","0","Y","N","00600","N","","","","","","","","N","1"
"2020057105","N","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","1"
"2020035118","","","","","","","","","","","","","","","","","","","","2"
"2020038412","Y","N","U","N","N","N","0","N","N","01868","N","","","","","","","","N","1"
"2020057404","Y","N","U","Y","N","N","0","N","N","01200","N","","","","","","","","N","2"
"2020068931","Y","N","N","Y","U","Y","1","Y","N","00900","Y","N","Y","U","Y","1","N","N","N","1"
"2020094904","N","U","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2020094668","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2020050489","N","N","N","Y","Y","Y","1","Y","N","01100","N","","","","","","","","N","1"
"2020007201","N","Y","U","Y","N","N","0","Y","Y","01450","Y","Y","Y","N","N","0","Y","Y","N","1"
"2020042284","N","N","Y","Y","U","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2020077591","Y","Y","Y","Y","Y","Y","3","Y","N","01670","N","","","","","","","","N","1"
"2020073947","N","N","N","Y","","","0","N","N","00883","N","","","","","","","","N","1"
"2020052769","N","N","N","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2020046015","","","","","","","","","","","","","","","","","","","","2"
"2020050802","","","","","","","","","","","","","","","","","","","","2"
"2020087608","N","U","N","Y","Y","Y","1","U","U","00300","N","","","","","","","","N","1"
"2020050185","N","U","N","N","N","N","0","Y","N","00250","N","","","","","","","","N","1"
"2020053804","","","","","","","","","","","","","","","","","","","","2"
"2020038147","Y","Y","U","U","N","N","0","Y","Y","01584","N","","","","","","","","N","2"
"2020092161","N","N","Y","N","N","N","0","Y","Y","01400","N","","","","","","","","N","2"
"2020076345","U","N","N","N","N","N","0","N","N","01000","N","","","","","","","","N","1"
"2020044138","U","N","U","Y","U","Y","1","Y","U","00998","N","","","","","","","","N","2"
"2020060865","Y","U","U","N","N","N","0","Y","N","99999","N","","","","","","","","N","2"
"2020070932","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2020070932","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","2"
"2020072450","N","Y","Y","N","N","N","0","Y","N","00650","N","","","","","","","","N","1"
"2020080125","","","","","","","","","","","","","","","","","","","","1"
"2020047678","N","N","N","N","N","N","0","N","N","00250","N","","","","","","","","N","1"
"2020054949","Y","Y","N","N","N","N","0","Y","N","01690","Y","Y","N","N","N","0","Y","N","N","1"
"2020072804","N","U","Y","Y","N","N","0","Y","N","01294","N","","","","","","","","N","2"
"2020060565","N","U","U","U","U","U","9","U","U","01000","N","","","","","","","","N","1"
"2020077689","N","Y","Y","Y","Y","Y","3","Y","Y","01584","N","","","","","","","","N","1"
"2020036905","","","","","","","","","","","","","","","","","","","","1"
"2020082596","","","","","","","","","","","","","","","","","","","","1"
"2020085881","N","N","N","Y","N","Y","1","Y","Y","00800","N","","","","","","","","N","1"
"2020011038","","","","","","","","","","","","","","","","","","","","2"
"2020042030","N","N","Y","Y","U","Y","1","N","N","00599","N","","","","","","","","N","1"
"2020032768","N","Y","U","Y","U","Y","2","Y","Y","00883","N","","","","","","","","N","2"
"2020066671","","","","","","","","","","","","","","","","","","","","1"
"2020069992","N","N","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2020066499","N","N","N","N","U","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2020092978","U","N","U","U","U","U","9","Y","Y","00600","N","","","","","","","","N","1"
"2020031199","Y","Y","Y","N","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2020042629","N","Y","Y","Y","N","N","0","Y","Y","01100","N","","","","","","","","N","1"
"2020051635","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2020062191","U","N","U","Y","N","N","0","Y","N","00805","N","","","","","","","","N","1"
"2020080759","Y","Y","Y","Y","Y","Y","1","Y","Y","00096","N","","","","","","","","N","2"
"2020088919","N","Y","N","Y","Y","Y","1","Y","Y","00125","N","","","","","","","","N","2"
"2020068769","N","Y","Y","Y","U","Y","1","Y","N","00600","N","","","","","","","","N","2"
"2020069283","N","U","U","Y","Y","U","1","U","U","01000","N","","","","","","","","N","1"
"2020079736","N","N","U","U","N","N","0","Y","N","01000","Y","N","N","N","N","0","N","N","N","1"
"2020040962","Y","Y","U","Y","Y","Y","1","Y","Y","00883","N","","","","","","","","N","1"
"2020050118","Y","Y","N","U","N","N","0","Y","N","01573","N","","","","","","","","N","1"
"2020076871","N","N","U","U","Y","Y","1","N","N","00599","N","","","","","","","","N","1"
"2020110683","Y","Y","U","Y","Y","Y","1","Y","Y","01688","N","","","","","","","","N","2"
"2020074743","N","U","N","U","U","U","9","U","U","00600","N","","","","","","","","N","1"
"2020080342","N","N","N","N","N","N","0","N","N","00600","N","","","","","","","","N","2"
"2020031923","N","Y","Y","Y","Y","Y","1","Y","Y","01150","N","","","","","","","","N","2"
"2020107482","N","N","N","N","","","0","N","Y","00600","N","","","","","","","","N","2"
"2020077678","Y","U","Y","Y","U","U","1","U","Y","99999","N","","","","","","","","N","2"
"2020087407","Y","Y","Y","Y","N","N","0","Y","Y","01584","N","","","","","","","","N","2"
"2020006321","N","N","U","U","N","N","0","Y","Y","01206","N","","","","","","","","N","2"
"2020049027","U","N","U","U","N","N","0","N","N","00050","N","","","","","","","","N","2"
"2020057556","Y","Y","Y","Y","N","N","0","Y","Y","01300","Y","Y","Y","N","N","0","Y","Y","N","1"
"2020079820","N","N","N","N","N","N","0","Y","N","00750","N","","","","","","","","N","1"
"2020048223","","","","","","","","","","","","","","","","","","","","1"
"2020049503","N","N","Y","Y","N","N","0","Y","N","00600","N","","","","","","","","N","2"
"2020037088","N","U","Y","Y","Y","Y","1","U","U","01833","N","","","","","","","","N","2"
"2020079363","N","Y","U","N","N","N","0","Y","N","00250","N","","","","","","","","N","1"
"2020079363","N","Y","U","N","N","N","0","Y","N","00250","N","","","","","","","","N","2"
"2020095167","N","U","U","N","U","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2020071231","N","N","N","N","U","Y","1","N","N","00600","N","","","","","","","","N","2"
"2020042254","N","N","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2020069464","N","N","U","Y","U","U","9","Y","N","02000","N","","","","","","","","N","1"
"2020069464","","","","","","","","","","","","","","","","","","","","2"
"2020058526","Y","U","U","Y","Y","Y","2","U","Y","01450","Y","U","Y","Y","Y","2","Y","Y","N","2"
"2020025871","N","U","Y","Y","Y","Y","1","Y","Y","01098","N","","","","","","","","N","1"
"2020057815","N","N","Y","Y","N","Y","1","N","N","01050","N","","","","","","","","N","2"
"2020042700","","","","","","","","","","","","","","","","","","","","2"
"2020052308","N","Y","Y","Y","Y","Y","1","Y","N","00650","N","","","","","","","","N","1"
"2020044239","N","Y","N","Y","Y","Y","1","Y","N","00900","N","","","","","","","","N","2"
"2020034836","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","2"
"2020052293","N","Y","Y","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","2"
"2020052293","N","Y","U","Y","N","N","0","Y","Y","00883","Y","N","Y","Y","Y","1","Y","Y","N","3"
"2020073815","N","Y","U","Y","Y","N","1","Y","Y","00700","N","","","","","","","","N","1"
"2020065650","Y","Y","U","U","N","N","0","Y","U","01340","N","","","","","","","","N","1"
"2020060436","N","Y","N","U","N","N","0","Y","N","01300","Y","Y","Y","N","N","0","Y","N","N","1"
"2020060436","Y","Y","Y","Y","N","N","0","Y","N","01300","N","","","","","","","","N","2"
"2020047121","Y","U","U","Y","U","Y","9","Y","N","00600","N","","","","","","","","N","2"
"2020048503","N","Y","U","Y","Y","Y","1","Y","N","00750","N","","","","","","","","N","1"
"2020087054","N","U","U","Y","U","Y","3","Y","Y","01584","N","","","","","","","","N","1"
