"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2020018936","","0","NJ","TTJ73W","2020","7","1"
"2020110725","","0","PA","XY58323","2016","3","2"
"2020039720","","0","ZZ","","","7","1"
"2020039720","","0","PA","PT079A4","2020","7","2"
"2020058267","","0","NY","BP61866","2021","3","1"
"2020036447","","0","TN","052295T","2020","7","1"
"2020032968","","0","ON","R4274L","2019","6","2"
"2020058653","","0","ME","232977G","2020","7","1"
"2020111781","","0","PA","XJM3051","","3","1"
"2020080685","","0","PA","PT609G3","2099","7","3"
"2020038423","","0","FL","NEAC29","2020","3","2"
"2020032982","","0","PA","PT99209","2020","7","2"
"2020032672","","0","MI","D8445645","2020","7","1"
"2020096975","","0","DE","T58062","1999","6","1"
"2020044452","","0","PA","PT486H4","2020","6","1"
"2020069541","","0","NJ","TUV66H","2022","7","2"
"2020088542","","0","TN","U593549","2020","7","3"
"2020096639","","0","PA","PT5227P","2099","7","1"
"2021001906","","0","PA","PT004K9","2020","7","2"
"2020048921","","0","PA","XKT4224","2023","3","2"
"2020030357","","0","CA","4PG1306","2021","7","1"
"2020030357","","0","IN","672678","2020","7","2"
"2020094210","","0","IL","664670ST","2099","7","2"
"2020099273","","0","KS","658537","2020","3","1"
"2020092687","","0","TN","U940522","2099","7","1"
"2020045801","","0","ME","2283633","2016","7","2"
"2020103286","","0","OH","TRQ4473","2021","7","2"
"2020048413","","0","ZZ","999999999999","9999","7","2"
"2020024297","","0","PA","PT475H6","2020","7","1"
"2020039936","","0","PA","XDV3896","","3","2"
"2020106610","","0","KY","847082","2021","6","2"
"2020029666","","0","IL","T491412","2020","7","2"
"2020070108","","0","PA","","","2","2"
"2020094053","","0","PA","PT5751H","2021","7","1"
"2020105956","","0","ME","2247054","2021","6","2"
"2020109918","","0","ME","251659B","2020","7","1"
"2020053884","","0","PA","XY29981","2020","7","1"
"2020053884","","0","OK","6387LI","2020","7","2"
"2020028566","","0","PA","AG38409","2016","7","1"
"2020033754","","0","PA","XLA5293","2020","6","1"
"2020092710","","1","MA","26TLR51422","2016","6","2"
"2020104813","","0","WA","81344AA","2021","3","1"
"2020029190","","0","IN","P737230","2020","7","1"
"2020074888","","0","ME","224485B","2022","7","2"
"2020086061","","0","MO","15K2VT","2021","7","1"
"2020041866","","0","PA","PT4830X","1996","7","1"
"2020053751","","0","ME","432109Z","2020","7","1"
"2020049129","","0","PA","PT147F0","2099","7","1"
"2020074048","","0","ME","2452589","2021","7","1"
"2020021401","","0","TN","U832575","2009","7","1"
"2020021554","","0","OH","TQE6105","2020","7","1"
"2020038640","","0","MN","4HJ9872","2021","7","1"
"2020038640","","0","IL","672992ST","2020","7","2"
"2020097733","","0","ME","244052Z","2020","7","2"
"2020105388","","0","ZZ","9","2099","7","1"
"2020018070","","0","MD","261691X","2020","6","1"
"2020101066","","0","PA","PT8736Z","2022","3","2"
"2020063070","","0","PA","XDR3707","2008","6","2"
"2020053226","","0","MI","D007712","2020","7","2"
"2020083938","","0","TN","034134T","2020","3","1"
"2020020474","","0","OH","TQP3740","2020","7","2"
"2020066657","","0","PA","3497552","2020","5","1"
"2020056597","","0","PA","XCJ1486","2021","7","1"
"2020013593","","0","OH","TQS6791","2020","7","1"
"2020070384","","0","PA","PT5415V","9999","7","1"
"2020083269","","0","PA","PT051B9","2020","7","1"
"2020065423","","0","PA","XK-55975","2021","6","2"
"2020100614","","0","PA","PT861J7","2021","7","2"
"2020026991","","0","ME","2357143","2002","6","2"
"2020048510","","0","MN","3015320","2030","7","2"
"2020057404","","0","PA","XFD1986","2021","6","1"
"2021001143","","0","ZZ","999999999999","2020","9","1"
"2021001143","","0","NE","19066W","2020","7","2"
"2020080781","","0","KY","01432T","2021","7","1"
"2020089021","","0","OH","L835618","2022","7","4"
"2020112161","","0","VA","896002","2021","7","2"
"2020112774","","0","ZZ","999999","2020","7","1"
"2020031137","","0","ON","N7536K","2020","7","2"
"2020034335","","0","IL","T360574","2020","7","1"
"2020095322","","0","IL","280983ST","2006","7","1"
"2020041703","","0","TN","022898T","2020","7","1"
"2020073099","","0","ME","254381A","2020","7","2"
"2020091666","","0","ME","3311534","2020","7","1"
"2020016351","","0","PA","XDA-3472","2020","7","1"
"2020034979","","0","DE","T30984","2020","3","3"
"2020052233","","0","IA","DZ9830","2020","6","1"
"2020101877","","0","PA","XLJ4878","2020","3","2"
"2020049163","","0","","","","3","2"
"2020087761","","0","ME","2942067","2016","7","2"
"2020058554","","0","TN","U560851","2021","7","1"
"2020065702","","0","IN","P644973","2020","7","1"
"2020024963","","0","PA","PT800D8","2018","7","2"
"2020051410","","0","PA","PT289E6","2020","7","2"
"2020101533","","0","MN","0481STN","2020","7","1"
"2020035392","","0","TN","U724425","2020","7","1"
"2020089354","","0","WA","85597AB","2012","6","1"
"2020040330","","0","ME","2390339","2020","7","1"
"2020070716","","0","ID","1G7234R","2020","5","2"
"2020014539","","0","AL","1137173","2020","7","2"
"2020086366","","0","","","","7","2"
"2020078823","","0","FL","8886CP","2021","7","1"
"2020008506","","0","GA","XFX716","2020","6","1"
"2020030240","","0","ME","275460C","2020","7","1"
"2020030240","","0","CA","4SE5664","2020","7","2"
"2020077633","","0","PA","XLM8881","2021","8","2"
"2020056894","","0","QC","RH2866F","2018","7","1"
"2020083161","","0","","","","6","3"
"2020065719","","0","PA","XHK9701","2020","3","2"
"2020053195","","0","PA","PT-463J2","2021","7","1"
"2020035345","","0","IA","DA2731","2007","6","2"
"2020068749","","0","IL","179674ST","2099","7","1"
"2020068749","","0","ID","TK5727","2099","7","2"
"2020053177","","0","TN","D915HV","2021","7","2"
"2020082660","","0","PA","PT033G3","2021","7","1"
"2020085327","","0","OH","TRR4220","1999","7","1"
"2020079466","","1","WA","62149AA","2020","3","2"
"2020031927","","0","ME","248114A","2020","7","2"
"2020038281","","0","PA","XKH0171","2020","3","2"
"2020058731","","0","PA","XHY5008","2021","3","2"
"2020104158","","0","PA","XLP3322","2021","3","1"
"2020022468","","0","ME","22TLR7980D","2022","7","1"
"2020019308","","0","NS","PT76401","2020","7","1"
"2020029985","","0","NY","2279C","2024","7","1"
"2020088701","","0","IN","P477666","2016","7","2"
"2021000965","","0","","","","7","1"
"2020015132","","1","ME","229644D","2018","6","1"
"2021003018","","0","PA","XLX0772","2021","3","2"
"2020103621","","1","PA","PT555H6","2021","6","1"
"2020040147","","0","NJ","TRY68X","2024","7","1"
"2020040147","","0","NJ","TVU70J","2023","7","2"
"2020040147","","0","IL","T544813","2020","7","3"
"2020040147","","0","OK","1308JH","2021","7","4"
"2020072249","","0","","","","6","2"
"2020087156","","0","PA","XCV5816","2020","3","1"
"2020043660","","0","PA","PT063G4","2019","7","1"
"2020043660","","0","NY","4105C4","2019","7","2"
"2020071837","","0","","","","6","2"
"2020051104","","0","PA","KLK0095","2020","1","1"
"2020096246","","0","VA","33561LT","2020","7","2"
"2020093070","","0","PA","XKT0866","2019","7","1"
"2020111977","","0","PA","XMX6978","2021","3","2"
"2020101406","","0","PA","PT248G7","2020","7","1"
"2020080483","","0","ID","TL2842","2021","7","2"
"2020039879","","0","PA","XLN4673","2023","3","2"
"2020046112","","0","PA","XLV9535","2021","3","1"
"2020045757","","0","PA","XJJ6413","2020","7","1"
"2020073622","","0","OK","7841FH","2020","7","2"
"2020026880","","0","IN","P545381","2020","7","1"
"2020076930","","0","PA","PT770B1","2099","7","2"
"2020106350","","0","PA","XGP6168","2021","3","2"
"2020073434","","0","TX","A038332","2023","6","2"
"2020059074","","0","IN","P580279","2021","7","1"
"2020015798","","0","ME","224380G","2022","6","2"
"2020066840","","0","OH","TQG5995","2020","7","1"
"2020066840","","0","ME","2819890","2020","7","2"
"2021006100","","0","CA","4SP596","2024","7","1"
"2020058726","","0","WV","R138005","2021","5","1"
"2020058726","","0","OR","HV40639","2020","7","2"
"2020070629","","0","ME","2937134","2015","7","1"
"2020064852","","0","PA","YXJ1039","2019","8","1"
"2020030744","","0","PA","PT583G0","2020","6","2"
"2020029201","","0","IN","P577506","2020","7","1"
"2020092574","","0","NY","TEMP","2020","7","2"
"2020073815","","0","MD","244520X","2020","3","2"
"2020105354","","0","ZZ","1126545","2020","7","2"
"2020066544","","0","RI","84746","2021","7","2"
"2020046245","","0","TN","002479T","2020","7","1"
"2020015411","","0","","","","1","1"
"2020053883","","0","QC","RE6785B","2020","7","1"
"2020006611","","0","MI","D958804","2015","7","1"
"2020052873","","0","PA","PT9168X","2099","7","2"
"2020052084","","0","IN","P451567","2021","7","2"
"2020010388","","0","MI","E007978","2099","7","2"
"2020109747","","0","ZF","UNKNOWN","2020","9","1"
"2020077168","","0","SC","43673PT","2021","6","2"
"2020080094","","0","OH","TPG4123","20","3","1"
"2020053538","","0","PA","XJZ-9926","2024","3","1"
"2020021584","","0","ME","","","7","1"
"2020086642","","0","ME","2187515","2021","7","1"
"2020071634","","0","IN","P675045","2021","7","1"
"2020104328","","0","OH","TSC7113","2050","7","1"
"2020082267","","0","PA","PT4108Z","2006","7","2"
"2020060079","","0","NC","CL84121","2020","7","1"
"2020074547","","0","IN","SP325XWR","2021","7","1"
"2020068443","","0","PA","XGF3808","2020","","2"
"2020043944","","0","IN","P650973","2020","7","2"
"2020057160","","0","PA","XMC4782","2020","3","1"
"2020081259","","0","PA","PT242E0","2020","6","2"
"2020046046","","0","IL","526746ST","2020","7","1"
"2020065321","","0","PA","XMF6091","2021","3","1"
"2020104356","","0","PA","PT301L2","2021","7","1"
"2021001133","","0","IN","P632033","2020","7","2"
"2020018300","","0","PA","PT376E3","2020","7","2"
"2021000661","","0","NE","11286W","2099","7","2"
"2020044137","","0","TN","U522836","","7","1"
"2020089118","","0","FL","8418CT","2099","7","2"
"2020055094","","0","IN","P609934","2020","7","2"
"2020024619","","0","PA","XLY2602","2020","","1"
"2020069336","","0","PA","PT241J5","2020","7","2"
"2020066630","","0","MS","113355A","2021","7","1"
"2020066630","","0","IL","398444ST","2021","7","2"
"2020100040","","0","ME","2649263","2026","7","1"
"2020012317","","0","PA","PT4694Y","2020","7","1"
"2020068318","","0","IL","658827ST","2020","7","2"
"2020052236","","0","PA","XCT4168","2017","3","2"
"2020026147","","0","IN","P684524","2020","7","2"
"2020043859","","0","NJ","TDH97W","1986","7","1"
"2020087708","","0","PA","PT2161R","2020","7","1"
"2021000985","","0","TN","106970T","2021","7","1"
"2021000985","","0","IN","P584020","2021","7","2"
"2020112926","","0","PA","LJE2896","","1","2"
"2020035305","","0","GA","XNJ591","2020","7","2"
"2020068698","","0","OR","HV38877","2020","7","2"
"2020068777","","0","PA","XK29794","2021","5","1"
"2020057415","","0","OR","HV46033","2020","7","1"
"2020085489","","0","NJ","TUW26V","2021","7","2"
"2020104647","","0","CA","4MF7168","2022","7","2"
"2020064746","","0","PA","XML6647","2025","6","1"
"2021000810","","0","GA","","","1","2"
"2020067911","","0","ME","217044D","2021","7","2"
"2020055859","","0","PA","XT41902","2025","3","2"
"2020098154","","0","TN","016129T","2099","7","1"
"2020040945","","0","PA","PT958G7","2099","7","1"
"2020040945","","0","CA","4PR8093","2099","7","3"
"2020089098","","0","NJ","TUC12E","2021","6","1"
"2020045345","","0","PA","PT5322X","2020","6","1"
"2020031789","","0","ZZ","UNKNOWN","2020","7","2"
"2020101138","","0","PA","PT305D1","2018","7","1"
"2020067414","","0","","","","3","1"
"2020089976","","0","IL","648098ST","2021","7","2"
"2020040198","","0","NY","BT49249","2020","7","1"
"2020051187","","0","PA","PT733H0","2099","7","1"
"2020093972","","0","TN","U563611","2021","7","2"
"2020079844","","0","ON","P4926F","2021","7","2"
"2020089356","","0","TX","JNN9320","2020","8","1"
"2020101518","","0","ME","2473332","2021","7","1"
"2020025125","","0","PA","PT790C6","2099","3","2"
"2020090927","","0","","","","7","1"
"2020090927","","0","","","","7","2"
"2020034393","","0","TN","U201489","2020","7","1"
"2020034393","","0","ME","30-22397","2020","7","2"
"2020051829","","0","PA","PT321D2","2020","7","2"
"2020097422","","0","TN","U957884","2019","6","1"
"2020004961","","0","ZZ","","","7","1"
"2020055075","","0","ZZ","UNK","1999","7","1"
"2020100456","","0","PA","XHP7509","2020","6","1"
"2020071850","","0","PA","XLZ3651","2024","6","2"
"2020064053","","0","ME","2481178","2012","7","1"
"2020026962","","0","IN","P528964","2020","7","2"
"2020020512","","0","PA","PT6156E","2021","7","2"
"2020079927","","0","IL","P269489","2021","6","1"
"2020079927","","0","IL","T519479","2021","6","2"
"2020073238","","0","","","","2","2"
"2020032747","","0","","","","7","2"
"2020041884","","0","PA","PT094H0","2099","7","1"
"2020015002","","0","NJ","TVJ99V","2022","8","1"
"2020053356","","0","PA","XMB4979","","3","2"
"2020024050","","0","ME","93078","2020","7","1"
"2020069169","","0","VA","WTSOO14","2020","6","2"
"2020014033","","0","TN","D620HW","2020","7","4"
"2020043995","","0","PA","XCX6800","2020","6","2"
"2020096389","","0","","","","1","1"
"2020023739","","0","NJ","TTK99F","2021","7","1"
"2020113972","","0","OH","TQY6277","2022","7","1"
"2020113972","","0","KS","677298","2020","7","2"
"2020113972","","0","ME","B659862","2021","7","3"
"2020045546","","0","IN","SP319DLM","2099","7","1"
"2020045546","","0","ME","434940Z","2020","7","2"
"2020068164","","0","IN","P902618","2020","6","2"
"2020051232","","0","CA","4RX1362","2020","6","2"
"2020081390","","0","PA","XZ14660","2021","6","2"
"2020105356","","0","TN","CB6102","2021","6","2"
"2020077659","","0","PA","XJC6295","2020","3","1"
"2020080552","","0","PA","XFE8799","2008","3","1"
"2020069059","","0","PA","XL32283","2021","3","2"
"2020104996","","0","NJ","TR4938","2021","7","1"
"2020079072","","0","PA","XHR3730","2021","3","1"
"2020063890","","0","PA","PT5115P","2020","7","1"
"2020035043","","0","TN","UH466494","1994","7","1"
"2020032334","","0","OK","2631L6","2020","7","2"
"2020039832","","1","ZZ","UNKNOWN","2020","9","1"
"2020113062","","0","NY","BG79402","2020","7","1"
"2020053508","","0","PA","XJL5045","2019","3","2"
"2020019149","","0","MI","D828437","2020","7","1"
"2020061148","","0","PA","PT966G8","2020","6","1"
"2020061148","","0","VT","AWA677","2019","7","2"
"2020019697","","0","PA","XHS3518","2020","7","1"
"2020106724","","0","NJ","TWM48S","2020","8","2"
"2020012296","","0","NJ","AW974G","2020","7","3"
"2020059625","","0","PA","JPS4018","","1","2"
"2020059625","","0","PA","KFY5838","","1","3"
"2020061487","","0","PA","XLK1655","2024","6","2"
"2021002807","","0","PA","PT765D4","2020","6","1"
"2020079830","","0","IL","T481767","2020","7","2"
"2020070807","","0","PA","XFT3376","2020","3","1"
"2020010945","","0","OH","TPZ2345","1997","7","1"
"2020111525","","0","PA","XJF8672","2020","7","2"
"2020055390","","0","ZZ","UNK","2020","7","1"
"2020076059","","0","NJ","V373882","2020","7","2"
"2020069855","","0","PA","XHY1162","2021","6","1"
"2020112776","","0","PA","PT748J5","2021","7","2"
"2020112641","","0","ME","257180E","2020","7","1"
"2020051045","","0","PA","XMC0555","2020","3","2"
"2020057211","","0","IN","SP609RAK","2020","7","2"
"2020113063","","0","ME","28-49006","2021","7","2"
"2020113857","","0","FL","4297CX","2020","7","2"
"2020065693","","0","NY","3305C1","2021","7","2"
"2020064166","","0","OH","TRJ4692","2022","7","1"
"2020048056","","0","KS","591531","2020","7","1"
"2020032373","","0","ME","2445941","2024","7","1"
"2020032373","","0","NY","3350C4","2021","7","2"
"2020057800","","0","ZZ","UNKNOWN","2020","7","2"
"2020003809","","0","ME","2549454","2020","7","2"
"2020019679","","0","","","","1","2"
"2020108380","","0","TN","U737502","2099","7","1"
"2020075771","","0","IL","T499896","2021","7","1"
"2020054307","","0","PA","XLR9288","2019","3","2"
"2020032719","","0","IL","627007ST","2020","7","1"
"2020084287","","0","QC","RY509706","2020","7","2"
"2020060380","","0","","","","1","3"
"2020080165","","0","PA","XLC2564","2021","3","2"
"2020084037","","0","OR","HU87346","2020","6","1"
"2020027473","","0","ME","2910971","2021","7","2"
"2020054099","","0","ME","25TLR1023A","2020","6","1"
"2020083834","","0","PA","XMJ7310","2021","3","1"
"2020083282","","0","PA","XZ-99374","1972","7","1"
"2020064492","","0","PA","XLN3987","2023","3","3"
"2020052045","","0","TN","003595T","2020","7","3"
"2021015942","","0","NJ","TUJ83H","2020","7","1"
"2020065888","","0","ME","3117952","2031","7","1"
"2020063628","","0","TN","U660746","2099","7","1"
"2020103077","","0","IL","UNKNOWN","2020","7","1"
"2020075942","","0","ME","424222Z","2042","7","2"
"2020074056","","0","PA","PT473G0","2020","6","1"
"2020057951","","0","PA","P489292","2020","7","1"
"2020098081","","0","TN","U800104","2020","6","2"
"2020098837","","0","PA","XMM4801","2021","6","2"
"2020095693","","0","PA","29648","2020","7","2"
"2020106763","","0","IL","T475551","2099","7","2"
"2020022736","","0","IL","696999","2020","6","3"
"2020027229","","0","MA","2285690","2020","7","3"
"2020108790","","0","TN","U554865","2021","7","2"
"2020108790","","0","ON","J7344837","2021","6","3"
"2020108790","","0","TN","U684402","2021","7","4"
"2020041407","","0","PA","PT8877Y","2020","7","2"
"2020078829","","0","PA","XLS2336","2025","3","1"
"2020109613","","0","FL","0609CZ","2021","7","2"
"2020027880","","0","TN","U837803","2018","7","2"
"2020013325","","0","ID","TN1103","2020","7","1"
"2020013325","","0","IL","117V358","2020","7","2"
"2020013325","","0","IL","705457ST","2020","7","3"
"2020011042","","0","ME","3122820","2020","7","2"
"2020094041","","0","IN","P417746","2019","7","2"
"2020007263","","0","ZZ","UNKNOWN","2099","7","1"
"2020061012","","0","TN","7993755","","7","1"
"2020050284","","0","PA","LGM2223","2020","1","2"
"2020019065","","0","PA","KGB7978","2019","1","2"
"2020019065","","0","PA","KRJ9390","2020","1","3"
"2020052142","","0","OH","TRK3557","2021","3","1"
"2020015977","","0","PA","XMF2634","2020","3","2"
"2020042685","","0","","","","7","1"
"2020112041","","0","TN","U555655","2021","7","3"
"2020101502","","0","PA","XKE-7045","2021","2","2"
"2020045344","","0","PA","PT1299X","2099","7","2"
"2020001902","","0","ME","2175875","2020","7","1"
"2020106345","","0","PA","PT-2588T","2020","7","2"
"2020051952","","0","PA","PT680A7","2021","3","2"
"2021003945","","0","TN","U607623","2020","7","2"
"2020100047","","0","PA","PT271G1","2021","7","2"
"2020058261","","0","PA","PT843E4","2020","6","1"
"2020071459","","0","TX","026B477","2020","6","2"
"2020083383","","0","PA","XMJ8961","2021","8","1"
"2020065254","","0","","","","7","1"
"2020054962","","0","PA","HQ-06P","2020","3","2"
"2020054962","","0","PA","HQ-09P","2020","3","3"
"2020021842","","0","ME","233877G","2020","7","1"
"2020021842","","0","IN","P315255","2020","7","2"
"2020049974","","0","PA","ZMB3549","2023","3","1"
"2020049974","","0","PA","XLJ3915","2020","3","3"
"2020109313","","0","QC","RL5711A","2020","7","1"
"2020056089","","0","MI","D124964","2020","3","1"
"2020046663","","0","PA","XLF8338","2023","3","1"
"2020091051","","0","IN","2787530","2021","7","1"
"2020012251","","0","PA","PT1815X","","7","1"
"2020029658","","0","IN","P930203","2021","7","1"
"2020030204","","0","PA","PT564H5","2020","7","1"
"2020049316","","0","PA","99999","2020","7","2"
"2020093586","","0","TN","701244","2021","7","1"
"2020066989","","0","PA","PT910H2","2099","7","1"
"2020043028","","0","PA","XGL6622","2020","3","1"
"2020069716","","0","ME","2829835","2028","7","1"
"2020084676","","0","ME","3023531","2019","7","2"
"2020082710","","0","PA","ZMK-9726","2020","2","2"
"2020082710","","0","PA","EHV-3812","2021","8","3"
"2020088952","","0","PA","PT147K5","2021","8","1"
"2020047902","","0","","","","1","1"
"2020068439","","0","PA","N/A","2020","7","2"
"2020044862","","0","ME","2939453","2029","7","1"
"2020006146","","0","NJ","TRN14F","2023","7","2"
"2020002182","","0","ME","2177453","2021","6","1"
"2020068933","","0","PA","PT885D7","2020","6","2"
"2021001945","","0","ME","224760C","2021","7","1"
"2020070282","","0","LA","J635882","2020","7","1"
"2020032083","","0","ME","2266937","2022","7","1"
"2020033531","","0","PA","PT2042B","","3","1"
"2020010470","","0","ZZ","------------","2099","9","1"
"2020070625","","0","PA","XKN8234","2021","3","2"
"2020056864","","0","","","","6","2"
"2020065924","","0","PA","XCW2214","2020","3","1"
"2020022689","","0","ON","S87140","2020","7","1"
"2020098593","","0","PA","PT621G3","2020","7","1"
"2020083385","","0","PA","PT024E8","2020","3","2"
"2020064662","","0","PA","XV11699","2020","3","2"
"2020017565","","0","ME","425805Z","2020","7","1"
"2020020396","","0","IL","661460ST","2020","7","1"
"2020020396","","0","CA","4SH1431","2020","7","2"
"2020016629","","0","IL","P774422","2020","7","1"
"2020055770","","0","OH","SKV6351","2020","6","1"
"2020021705","","0","ME","2399980","2018","6","2"
"2020049174","","0","IL","583666 ST","2020","8","2"
"2020050891","","0","PA","XS49111","2020","6","1"
"2020086324","","0","MN","B883801","2019","6","1"
"2020064631","","0","NJ","TUE41W","2021","7","1"
"2020030148","","0","AZ","10712A","2020","7","1"
"2020030148","","0","IN","P716567","2021","7","2"
"2020099829","","0","","","","1","1"
"2020112270","","0","IN","P844944","2099","7","1"
"2020112270","","0","OH","TQW2789","2022","7","2"
"2020027463","","0","IN","P358470","2020","7","2"
"2020027463","","0","MI","E162954","2020","7","3"
"2020109615","","0","ON","S81860","2027","7","1"
"2020096901","","0","TN","U383300","2099","7","2"
"2020063921","","0","PA","XKW2068","2021","3","2"
"2020049805","","0","ME","255748C","2025","7","1"
"2020049805","","0","ME","3919517","2039","7","2"
"2020033635","","0","OK","2496LY","2020","7","1"
"2020036265","","0","PA","PT531C4","2020","6","1"
"2020076786","","0","PA","XKB4915","2021","7","2"
"2020076285","","0","PA","XHW7547","2021","3","1"
"2020069044","","0","PA","PT908G4","","7","1"
"2020053994","","0","ZZ","999999999999","9999","7","1"
"2020073017","","0","PA","LDF7458","2017","1","2"
"2020073017","","0","PA","LFM9837","2005","1","3"
"2020027088","","1","IL","684078ST","2019","7","1"
"2020036031","","0","IN","UTC4178","","6","1"
"2020053954","","0","PA","XME6455","2020","3","1"
"2020072566","","0","OR","HV04373","2020","7","2"
"2020075165","","0","MI","D750748","2017","7","1"
"2020006067","","0","PA","PT5462W","2029","3","1"
"2020035191","","0","PA","PT-6862Y","","7","1"
"2020035191","","0","IN","P956064","2020","7","2"
"2020085668","","0","PA","PT0930W","2099","3","1"
"2020032917","","0","ME","224913A","2022","7","1"
"2020032917","","0","MO","03B458","2020","7","2"
"2020026899","","0","ME","221843F","2020","7","1"
"2020093548","","0","PA","XLS8978","2021","7","2"
"2020021166","","0","IL","","","6","2"
"2020050315","","0","","","","1","1"
"2021013519","","0","IL","701710ST","2020","7","2"
"2020019904","","0","OK","5405EN","2014","7","1"
"2020080570","","0","DE","T0075475","2021","7","1"
"2020107609","","0","PA","","","2","1"
"2020041296","","0","FL","4006CY","2019","7","1"
"2020045992","","0","ZZ","UNKNOWN","2020","7","1"
"2020075724","","0","PA","3513784","2020","5","1"
"2020055648","","0","PA","XLF3369","2023","3","1"
"2020090972","","0","","","","3","2"
"2020026583","","0","PA","","","1","1"
"2020090864","","0","PA","MG5994L","2020","9","1"
"2020110588","","0","TN","U968966","2021","7","2"
"2020099677","","0","PA","B766SME","2020","8","2"
"2020053521","","0","OK","2XL576","2020","7","1"
"2020053521","","0","OK","2XL579","2020","6","2"
"2020110449","","0","ME","27TLR4648D","2027","7","2"
"2020080921","","0","PA","XDS9021","2020","6","1"
"2020023374","","0","PA","XLN0018","2020","6","1"
"2020005104","","0","WV","C366279","2099","3","1"
"2020098118","","0","TN","U799443","2020","6","2"
"2020030485","","0","PA","PT711H6","2099","7","1"
"2020030485","","0","TN","T736781","2099","7","2"
"2020047032","","0","PA","MG1233F","2020","6","1"
"2020018490","","0","QC","RF9400H","2020","7","1"
"2020018490","","0","PA","XLW9462","2001","7","2"
"2020110827","","0","PA","XFY1314","2021","7","1"
"2020030235","","0","PA","PT2148Y","2021","7","1"
"2020039438","","0","IN","P584347","2017","7","1"
"2020094861","","0","OK","7261KS","2020","7","2"
"2020067782","","0","PA","XLP4693","2020","8","2"
"2020036950","","0","IN","P749303","2020","7","1"
"2020016016","","0","","","","1","2"
"2020046782","","0","WI","T6248R","2020","7","1"
"2020090503","","0","PA","01","2020","1","1"
"2020052851","","0","PA","WL27247","2020","6","1"
"2020053865","","0","NJ","TSL39Z","2021","7","1"
"2020086023","","0","ZZ","99999","2023","7","2"
"2020083610","","1","ZZ","UNKNOWN","2099","8","1"
"2020008679","","0","IL","643579ST","2020","7","1"
"2020036988","","0","PA","XLJ0404","1994","8","1"
"2020002460","","0","ZZ","999999999999","9999","7","1"
"2020050484","","0","PA","XMH5365","2021","3","2"
"2020046616","","0","PA","XKZ9877","2003","3","2"
"2020074040","","0","PA","XKG5981","2021","3","2"
"2020059809","","0","ON","K7033X","2013","8","1"
"2020059809","","0","ME","30-25490","2021","6","2"
"2020091239","","0","PA","XML6637","2020","3","2"
"2020095676","","0","OK","AN3063","2020","7","2"
"2020079915","","0","ME","2932712","2019","7","2"
"2020070876","","0","OK","AB3400","2099","7","2"
"2020063501","","0","","UNKNOWN","9999","6","1"
"2020086626","","0","KY","63447T","2016","7","2"
"2020067680","","0","PA","PT9687Z","2099","7","1"
"2020058169","","0","","","","1","1"
"2020014531","","0","PA","PT134G5","2020","6","1"
"2020091635","","0","ME","27-6142D","2000","7","2"
"2020091635","","0","CA","HV20423","2018","7","3"
"2020067385","","0","PA","PT191A7","2020","7","1"
"2020017341","","0","","","","1","1"
"2020040254","","0","OH","KPW5782","2020","6","1"
"2020107692","","0","PA","XGP2973","1988","6","1"
"2020055302","","0","PA","XKL7295","2022","6","1"
"2020043930","","0","PA","XLS8435","2021","8","2"
"2020017179","","0","PA","PT6475Y","2020","7","2"
"2020031553","","0","PA","XKL-8625","2020","8","1"
"2020058663","","0","PA","XKB5432","","8","1"
"2020057615","","0","IN","P700417","2020","7","2"
"2020042512","","0","NJ","TJD35J","2020","7","2"
"2020055036","","0","PA","PT7806N","2020","7","2"
"2020063568","","0","PA","XJE2566","2023","3","2"
"2020025815","","0","OR","HV37661","2021","7","2"
"2020044240","","0","TN","U632910","2020","7","2"
"2020053449","","0","","","","3","1"
"2020106033","","0","NC","AL45325","2020","3","1"
"2020093601","","0","ME","247190A","2020","7","1"
"2020064906","","0","IN","P913646","2020","7","2"
"2020015129","","0","FL","4192CW","2023","7","1"
"2020064870","","0","PA","XKM0900","2020","3","1"
"2020083427","","0","PA","XKW6430","2021","3","1"
"2020088776","","0","PA","XGL9067","2024","6","1"
"2020073326","","0","PA","PT690C3","2099","7","2"
"2021000717","","0","PA","PT524A1","2021","7","2"
"2020032321","","0","SC","P764821","2020","7","1"
"2020058283","","0","OK","BP7604","2020","7","2"
"2020065512","","0","PA","XHD1796","2021","3","1"
"2020018942","","0","IL","460350ST","2014","7","2"
"2020109640","","0","ZZ","999999999999","2020","7","1"
"2020057343","","0","","","","7","2"
"2020106684","","0","ME","2817521","2028","7","2"
"2020104117","","0","PA","PT793A6","2099","7","1"
"2020104117","","0","IL","695009ST","2099","7","2"
"2020077447","","0","ZZ","UNKNOWN","2020","3","1"
"2020066492","","0","CT","W16004","2020","7","2"
"2020044870","","0","TX","164C085","2020","7","1"
"2020044870","","0","PA","PA744E7","2021","7","2"
"2020055743","","0","PA","XDN6084","2021","3","1"
"2020062446","","0","PA","PT9414L","9999","3","2"
"2020027345","","0","PA","XN80295","2020","3","1"
"2020094571","","0","OR","HV20457","2018","7","2"
"2020058550","","0","PA","XLA6685","2018","5","2"
"2020089556","","0","","","","1","1"
"2020086930","","0","PA","XML7273","2021","3","1"
