"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2021075470","","0","IL","667644ST","2021","6","2"
"2021001786","","0","IL","T537131","2021","7","2"
"2021034369","","0","IL","606136ST","2021","7","2"
"2021110126","","1","FL","IT16CG","2021","7","1"
"2021032300","","0","PA","PT350C8","9999","3","2"
"2021030012","","0","CA","4HL3537","","7","1"
"2021014213","","0","IN","P606562","2021","7","1"
"2021058180","","0","NJ","TMM40R","2022","7","3"
"2021009399","","0","TN","U506598","2021","6","2"
"2021048581","","0","WV","T436312","2020","3","1"
"2021066033","","0","SC","56097PT","2020","7","1"
"2021066033","","0","TX","TL6518","2020","7","2"
"2021080861","","1","NJ","TVR12M","2007","3","1"
"2021102209","","0","PA","XDW0286","1992","1","2"
"2021046140","","0","PA","97293MG","2024","3","2"
"2021026704","","0","LA","L333607","2013","7","1"
"2021124231","","0","TN","U744307","1999","7","1"
"2021112981","","1","PA","XLV1316","2021","7","2"
"2021112981","","1","PA","XLV1316","2021","3","3"
"2021104253","","1","PA","XNF0065","2022","3","2"
"2021109003","","1","ME","272840E","2027","7","2"
"2021060266","99999999999","1","IN","P90905","2021","7","2"
"2021060266","99999999999","2","IN","P328126","2020","7","2"
"2021049715","","0","PA","XMP6680","21","5","2"
"2021053318","","1","PA","XHF6957","2021","3","2"
"2021100073","","1","PA","XJN3717","2019","8","2"
"2021040115","","0","OK","5933LE","2021","7","1"
"2021026512","","0","ZZ","UNKNOWN","2021","7","1"
"2021026512","","0","MI","E303587","2013","7","2"
"2021026512","","0","PA","PT165E5","2018","7","3"
"2021041162","","0","NC","AF75108","2021","7","1"
"2021079631","","0","PA","ZSX6628","2021","7","2"
"2021069520","","0","IL","573259ST","2099","7","1"
"2021074130","","0","TX","161B969","2022","7","1"
"2021055432","","1","PA","XKM8735","2023","3","1"
"2021068200","","0","TN","U356570","2021","7","1"
"2021009875","","0","NY","BN28471","2021","3","1"
"2021009875","","0","NY","CA54986","2021","6","2"
"2021118103","","0","OK","CB3776","2022","7","1"
"2021060677","","0","PA","XJT2462","2021","7","1"
"2021074933","","0","PA","PT3027Z","2099","7","1"
"2021072937","","0","PA","XKE5869","2021","3","2"
"2021006534","","0","","","","1","1"
"2021100509","","1","WI","646611","2021","7","2"
"2021106662","","0","MO","48K4CH","2012","7","2"
"2021123151","7RA1H252XNS","1","PA","PT950M0","2022","6","1"
"2021040798","","0","NE","23112C","2021","7","2"
"2021046746","","0","ON","R1857T","2021","7","2"
"2021040811","","0","ON","R3902E","2022","7","2"
"2021040209","","0","NC","AL15995","2021","7","1"
"2021127727","","0","IA","FJ0787","2022","7","1"
"2021094279","","0","WV","C384592","2021","7","1"
"2021073609","","1","","","","7","2"
"2021120291","","0","IL","838643ST","2022","7","1"
"2021021608","","0","WV","C156188","2021","7","2"
"2021017677","","0","WI","764140","2021","6","1"
"2021120159","1RNF48A28KR","1","PA","XV56694","2019","7","2"
"2021003815","","0","TN","U164525","2021","7","1"
"2021114342","","1","PA","PT512C6","2021","7","2"
"2021020154","","0","MN","3426STN","2021","7","1"
"2021007312","","0","PA","PT0707L","","6","1"
"2021086798","","1","ME","2397047","2018","7","1"
"2021054568","","0","PA","XNF5707","","3","1"
"2021054646","","1","TN","U836449","2099","3","1"
"2021041004","","0","PA","LKK0728","2010","1","2"
"2021041004","","0","PA","JJT7545","2010","1","3"
"2021068616","","0","IN","P396617","2022","7","2"
"2021036301","","0","PA","PT197D1","2008","6","1"
"2022001016","","1","","","","7","2"
"2021074781","","1","PA","XMS8617","2021","7","1"
"2021043027","","0","PA","XMY5511","2020","3","2"
"2021096284","","1","PA","XHG2538","2004","3","2"
"2021114238","","0","MD","195287X","2021","5","1"
"2021105972","","0","IL","644973ST","2021","6","2"
"2021048929","","0","PA","XJW2500","2021","6","2"
"2021016190","","0","ME","234070C","2021","7","2"
"2021030085","","0","NJ","TXM68X","2022","3","1"
"2021077709","","1","PA","PT924F7","2099","7","2"
"2021018980","","0","PA","","","1","1"
"2021018980","","0","PA","","","1","2"
"2021077199","","0","PA","PT331D3","2018","7","2"
"2021047374","","1","PA","XT53441","2021","3","1"
"2021016544","","0","PA","","","1","3"
"2021088901","","0","IN","P764475","2021","7","1"
"2021029975","","0","IN","P801630","2021","7","2"
"2021045115","","1","PA","NONE","2020","3","1"
"2021018434","","0","ID","TM4725","2021","7","2"
"2021113042","","0","IN","P550692","","6","2"
"2021031717","","0","PA","PT713H1","2021","7","1"
"2021079003","","0","PA","DT202C5J","2021","7","1"
"2021097528","","1","CA","4RL9558","2023","7","1"
"2021097002","","1","ZZ","XV14848","","6","1"
"2021068255","","1","PA","GYL9665","2019","1","2"
"2021063622","","0","PA","PT4836N","2021","7","1"
"2021099347","4KNUT1829HL","1","PA","XLX3536","2022","6","1"
"2021120104","","1","PA","PT006J9","2099","7","3"
"2021120104","","1","IL","75541ST","2099","7","4"
"2021107895","","1","","HXL2743","2017","1","1"
"2021086779","1GRAA06278S","1","ME","B892482","2022","7","1"
"2021077740","","0","TN","U806309","2021","7","1"
"2021113973","","0","PA","PT880B6","2022","7","1"
"2021091957","","0","OK","BU9575","2021","7","1"
"2021078271","","1","PA","XMA1329","2022","3","3"
"2021032448","","0","SK","056LRZ","2099","7","1"
"2021118576","3H3V532C5FT","1","MI","D184405","9999","7","1"
"2021019053","","0","PA","PT715G3","2021","6","2"
"2021068614","","0","QC","RF1120C","2021","7","1"
"2022000920","","1","","","","7","2"
"2021055038","","1","PA","XY07654","2021","3","3"
"2021090290","","1","NJ","TSW56U","2022","7","2"
"2021013583","","0","MO","2878PK","2021","7","1"
"2021047674","","0","OH","HV46042","2021","7","1"
"2021014202","","0","PA","GDX8651","2012","1","2"
"2021087246","","1","WY","01TRC542","2020","7","1"
"2021087246","","1","PA","XFA5898","1979","2","2"
"2021062542","","1","PA","XMY5277","2022","3","2"
"2021085210","","0","PA","PT5279Z","2021","7","1"
"2021045076","","0","NJ","TWR55K","2021","7","1"
"2021031129","","0","IN","P603345","2021","7","1"
"2021056792","","0","PA","XMN1366","2022","3","1"
"2021055522","","0","ZZ","UNKNOWN","2021","7","1"
"2021060488","","0","PA","PT089JO","","3","2"
"2021070311","","1","OH","TRS3298","2021","1","1"
"2021049258","","0","PA","XM29209","2023","3","1"
"2021036559","","0","PA","XKC0434","2021","3","1"
"2021095053","","1","ME","2547810","","7","1"
"2021059293","","1","","","","3","1"
"2021017219","","0","ZZ","UNKNOWN","2021","7","2"
"2021097665","4P5LS3027L1","1","OH","TRQ8742","2022","6","1"
"2021083060","","0","PA","XND9961","2021","3","1"
"2021060710","","0","PA","PT268JO","2021","6","1"
"2021084803","","1","","","","8","1"
"2021088677","","0","TX","095B567","2021","7","1"
"2021056884","","0","PA","XKR0190","2021","3","3"
"2021112645","","0","PA","PA XNE3066","2022","3","1"
"2021061082","","0","GA","3026024","2021","7","1"
"2021117259","","0","ID","TG551","2022","7","1"
"2021117259","","0","IN","P680780","2022","7","2"
"2021128200","","1","PA","PT2573K","2022","7","2"
"2021074123","","1","PA","PT6088P","9999","7","2"
"2021027865","","0","PA","PT162G2","2021","7","1"
"2021027865","","0","OH","TNF3249","2021","7","2"
"2021051938","","0","IN","P769368","2021","7","1"
"2022013686","43YDC21299C","1","NJ","TXU99T","2022","6","1"
"2021041319","","0","IN","P778629","2021","7","2"
"2021021457","","0","PA","MG9769E","2021","3","2"
"2021026544","","0","NJ","TSM68X","2021","7","2"
"2021048682","","0","ME","225062D","2022","7","3"
"2021049956","","0","MO","43A385","2099","7","2"
"2021089029","","0","ME","UNKNOWN","2021","7","1"
"2021127318","","0","WI","710837","2022","6","1"
"2021029233","","0","PA","PT213C6","2001","6","1"
"2021098845","","1","PA","XJH3046","2022","3","1"
"2021111955","","0","TN","194317T","2022","6","2"
"2021050303","","0","CT","AJ75461","2021","3","2"
"2021010153","","0","ME","2450590","2021","7","1"
"2021008624","","0","VA","521878TL","2021","7","1"
"2021071963","","0","IN","P502484","2022","7","2"
"2021107824","","0","PA","PT970HI","2099","7","2"
"2021005522","","0","PA","LMC4279","2021","1","1"
"2021104315","","0","CA","4UA4500","2021","7","1"
"2021040754","","0","ME","3217187","9999","7","1"
"2021055095","","0","IL","609580ST","999","7","1"
"2021094067","","0","ZZ","UNKNOWN","2099","7","1"
"2021050469","","0","MX","2559084","2022","7","2"
"2021050079","","0","IL","521655ST","2021","7","1"
"2021029582","","0","PA","XL26574","2021","8","2"
"2021037564","","0","OK","5848KQ","2021","7","1"
"2021048269","","0","IN","D578930","2021","6","1"
"2021056484","","0","IN","P914093","2020","7","2"
"2021027735","","0","PA","XLR9731","2019","6","2"
"2021038882","","0","OR","HV20201","2022","6","1"
"2021049204","","0","PA","PT9810X","2021","7","1"
"2021051999","","0","OH","TRR7028","2022","7","2"
"2021018635","","0","IL","723912ST","2021","7","1"
"2022001934","","0","PA","PT502B8","2021","7","2"
"2021110305","","0","PA","PT2831W","2021","7","1"
"2021128366","","1","PA","XMG3005","2022","7","2"
"2022003804","","0","PA","XS60023","2023","5","2"
"2021016215","","0","CA","4PW7352","2022","7","1"
"2021018234","","0","IN","P593505","2020","7","2"
"2021018625","","0","PA","XMD8866","2021","3","2"
"2021055145","","0","PA","XLA5003","2021","3","2"
"2021029354","","0","NE","240587","2099","7","1"
"2021056985","","0","PA","","","2","1"
"2022000679","","0","MI","D679658","2022","7","2"
"2021081379","","1","PA","XLY6137","2024","3","1"
"2021040284","","0","ME","2249698","2099","7","1"
"2021125130","","0","TN","087391T","2021","7","2"
"2021050428","","0","MA","94108","2020","7","2"
"2021048363","","1","PA","","","1","1"
"2021085984","","0","PA","XMX7397","2021","3","1"
"2021089943","","1","TX","161B803","2016","7","1"
"2021019407","","0","IN","P390953","2017","7","2"
"2021113198","","1","MN","1226C7TK","2019","6","1"
"2021067424","","0","IL","659279ST","2099","7","1"
"2021067424","","0","ME","3913550","2039","7","2"
"2021082707","","0","TN","U803995","2018","7","2"
"2021040306","","1","PA","XMW0661","2022","3","2"
"2021082879","","1","NJ","TXX84D","2021","6","1"
"2021086464","","0","ME","254180E","2021","7","2"
"2021070853","","1","PA","PT4989Z","2016","7","1"
"2021004844","","0","","","","7","1"
"2021004844","","0","ME","258078A","2021","7","3"
"2021109821","","1","PA","PT368M5PA","2021","7","1"
"2021109755","","1","","","","7","4"
"2021122378","","0","PA","XLH1502","2024","3","1"
"2021122378","","0","PA","PT574A4","2022","7","2"
"2021122866","1GR1P9629MB","1","IN","P999567","2022","6","2"
"2021097408","","1","NJ","TTS77Y","2021","7","2"
"2021015696","","0","PA","PT467B7","9999","3","2"
"2021073298","","0","NJ","TVS28Z","2021","5","1"
"2021074964","","0","IL","768857ST","2022","7","1"
"2021001807","","0","NJ","TJE47P","2020","7","2"
"2021086799","","0","OH","TRQ9541","2021","7","1"
"2021070005","","0","PA","PT614A6","2012","6","2"
"2021071461","","0","ME","259895E","2021","7","1"
"2021035803","","0","NJ","TTA41V","2021","6","3"
"2021013769","","0","DE","TWD55H","","8","2"
"2021112142","","1","IL","T489585","2022","7","1"
"2021088950","","0","NB","TRV552","2021","7","1"
"2021111837","4YMUL0816DV","1","PA","XHC9254","2013","3","2"
"2021068608","","1","FL","968LD","2021","5","1"
"2021079300","","0","TN","P850439","2021","7","1"
"2021076987","","0","ME","2672092","2026","7","2"
"2021077481","","1","PA","PT423D7","2018","7","2"
"2021034674","","0","DE","CL118945","2020","6","2"
"2021088784","","0","MI","A378143","2021","8","1"
"2021034236","","0","PA","PT465E6","2021","7","2"
"2021019476","","0","PA","PT0716G","2003","7","2"
"2021080133","","1","PA","XNA9173","2022","3","1"
"2021060511","","0","ME","2399843","2019","7","1"
"2021013465","","0","OR","HV38432","2021","7","1"
"2021116237","","1","PA","XKE4624","2022","3","2"
"2021087727","","0","ZZ",".","2021","7","1"
"2021113490","","1","PA","WH17699","2021","7","2"
"2022022316","","0","NJ","013093X","2012","7","1"
"2021082423","","0","NJ","THP59X","2021","7","2"
"2021065948","1GRAP062XCD","1","PA","PT512G9","2012","7","2"
"2021032387","","0","PA","XGF7738","2022","3","3"
"2021120668","","0","ON","P4075Z","2022","7","1"
"2021059048","","1","PA","GJF8376","2006","1","2"
"2021078523","","0","ME","227861A","2022","7","2"
"2021081866","","0","PA","PT310A6","2021","6","1"
"2021123319","","0","PA","AF85741","2021","6","2"
"2021111959","","0","ME","249967C","2024","6","2"
"2021061122","","0","ON","T9456B","2021","7","1"
"2022001426","","1","PA","AG63093","2021","6","1"
"2021071801","","0","IN","P600845","2022","7","1"
"2021096666","","1","PA","XMK3137","9999","3","2"
"2021107784","5M7NBFX16LP","1","PA","XMT8765","2021","3","1"
"2021020983","","0","ME","2271222","2022","7","1"
"2021067109","","0","FL","QA00EJ","2021","7","2"
"2021121716","","1","ME","43TLR6770Z","2020","7","1"
"2021079082","","0","IN","P661072","2021","7","1"
"2021051440","","1","KS","694759","2016","7","1"
"2021014410","","0","PA","PT0981G","2099","7","1"
"2021109557","99999999999","1","PA","XHA0950","2021","7","1"
"2021088195","","0","IN","P642061","2099","7","1"
"2021077673","","0","TX","065B224","2022","7","2"
"2021039735","","0","IL","T523845","2022","7","2"
"2021058441","","0","MO","46A346","2021","7","2"
"2021081638","","0","NJ","TNV40X","2022","7","2"
"2021057872","","0","PA","XBF1504","2025","3","2"
"2021065904","","0","PA","PT4566T","2022","7","2"
"2021069000","","0","ME","2399795","2021","6","1"
"2021070596","","0","TN","U745752","2017","7","1"
"2021075891","","0","PA","XNG1912","2022","7","1"
"2021118987","","0","WA","7554YY","2022","3","1"
"2021124024","","1","PA","LLE3034","2021","1","1"
"2021123908","","0","PA","XBN4085","2024","3","2"
"2021107286","","1","PA","XHX2340","2022","7","2"
"2021067581","","0","PA","XNG1741","2021","3","1"
"2021068212","","1","GA","TR2905E","2021","3","1"
"2021089212","","0","NJ","TTM55E","2025","7","2"
"2021118227","","0","MB","TE4445","2022","7","2"
"2021036115","","0","PA","XMP0537","2021","3","2"
"2021031347","","0","FL","QA02DV","2021","7","2"
"2021031718","","0","IL","696108ST","2022","7","1"
"2021048392","","0","PA","PT192D8","2099","7","2"
"2021039714","","0","VA","167-446TL","","7","1"
"2021034677","","0","PA","XJT9708","2025","6","2"
"2021110330","","0","MO","5068PJ","2021","7","2"
"2021107122","","1","","","","7","1"
"2021059090","","0","IN","P353860","2021","7","1"
"2021108435","","1","MN","6831STW","2022","7","3"
"2021040610","","0","IN","P608290","2028","7","1"
"2021074573","","0","PA","XJV4931","2021","3","2"
"2021072259","","1","VA","707648TR","2022","7","2"
"2021029261","","0","MN","7730STT","21","7","1"
"2021060914","","0","LA","P271398","2022","7","1"
"2021043251","","0","IN","2446955","2021","7","1"
"2021087584","","0","MI","E236557","2021","6","2"
"2021075393","","0","PA","00000","2021","7","2"
"2021072004","","1","NY","BU56613","2020","5","1"
"2021128379","","0","OK","3AG437","2022","8","1"
"2021005720","","0","PA","PT621J2","2021","7","1"
"2021030844","","0","OH","TRP7453","2021","7","1"
"2021115116","","1","ON","T59961","","7","1"
"2021077302","","0","","","","1","1"
"2021077302","","0","","","","1","2"
"2021034597","","0","PA","PT0833Z","2021","7","2"
"2021074162","","0","CA","4TL4797","2021","7","1"
"2021034831","","0","IN","P734584","2021","6","1"
"2021049714","","0","TN","U847995","21","7","2"
"2021028920","","0","ZZ","N/A","2021","7","1"
"2021019886","","0","MN","7041STW","2099","7","1"
"2021101042","","0","PA","XLB4143","2018","3","2"
"2021076423","","1","PA","PT206H1","2021","6","2"
"2021015791","","0","IL","701877ST","2021","7","1"
"2021025117","","0","NJ","TPL37A","2021","7","1"
"2021027585","","0","MO","36A264","2021","7","2"
"2021097018","","1","PA","XMS8210","2022","6","1"
"2021050724","","0","ID","TL9090","2019","7","2"
"2021037859","","0","PA","PT286A6","2021","6","1"
"2021037859","","0","PA","XMJ0637","2021","6","2"
"2021045914","","0","OK","BL4445","2021","7","2"
"2021067612","","0","TN","U792522","2021","7","1"
"2021052957","","0","PA","PT339J6","2021","7","2"
"2021017928","","0","ME","248595A","2021","7","3"
"2021060751","","0","PA","JMD7076","2020","1","2"
"2021119593","","0","IN","SP849JWT","2023","7","1"
"2021017748","","0","OK","CD3996","2021","7","2"
"2021043748","","0","IN","P767957","2021","6","4"
"2021032351","","0","ZZ","999999999999","9999","7","1"
"2021016611","","0","PA","PT680E1","2021","7","1"
"2021018422","","0","OH","TPL4021","2021","7","2"
"2021048199","","0","PA","XKA0332","2022","3","2"
"2021079489","","1","IN","P10989C","2019","7","2"
"2021079489","","2","ZZ","UNKNOWN","9999","7","2"
"2021073501","","0","IL","790375ST","2021","7","1"
"2021006463","","0","PA","PT497J8","2020","7","2"
"2021075482","","0","VA","872461TL","2021","7","2"
"2021013418","","0","TN","U628827","2021","7","2"
"2021094599","","0","VA","604475TL","2021","7","1"
"2022005817","1K9SP463SNE","1","PA","PT401M1","2022","7","1"
"2021109799","","1","","XLM1269","","3","1"
"2021082568","","1","PA","KPB6096","","1","2"
"2021082568","","1","PA","49641PD","","1","3"
"2021034301","","0","ZZ","","","7","2"
"2021027774","","0","IL","591829ST","2021","7","2"
"2021075815","","1","PA","XMZ1538","2021","3","1"
"2021101666","","1","","XMA1730","2024","6","1"
"2021103955","","1","ME","2581058","2025","7","1"
"2021051422","","0","","","","1","1"
"2021042891","","0","IN","P373216","2021","7","2"
"2021110327","","1","PA","PT239E6","2022","3","2"
"2021015375","","0","NC","AK35784","2021","7","1"
"2021015375","","0","PA","PT318H6","2013","7","2"
"2021110764","4X4TFLG2791","1","PA","XCE7281","2025","5","2"
"2021098517","","1","ME","256569E","2025","6","1"
"2021028774","","0","ME","398433Z","2039","7","2"
"2021056945","","0","PA","PT123J9","2021","7","2"
"2021052550","","0","PA","XY85415","2021","5","1"
"2021045093","","0","ME","381648Z","2038","7","1"
"2021034056","","0","PA","XLZ9361","2020","3","1"
"2021016466","","0","TN","U632567","2021","7","1"
"2021119247","","0","GA","XSN231","2022","7","1"
"2021020950","","0","IL","609534","2021","7","1"
"2021068975","","0","IN","P539048","2021","7","2"
"2021043697","","0","PA","PT1665V","2021","7","2"
"2021076576","","0","PA","PT202G2","2021","3","1"
"2021087719","","0","PA","PT363J4","2020","7","1"
"2021113889","5V8VC5329HM","1","ZZ","TQX1188(NJ)","2121","7","1"
"2021054144","","0","IN","P745484","2021","6","1"
"2021054144","","0","NY","2913C3","2023","7","2"
"2021054144","","0","IN","P333920","2022","7","4"
"2021054144","","0","PA","PT127J5","2021","6","5"
"2021054144","","0","PA","XLS1707","2021","5","6"
"2021054144","","0","PA","PT787J5","2099","7","8"
"2021013409","","0","NJ","TVX65K","2021","7","1"
"2021115175","","1","TX","099C405","2022","7","1"
"2021116994","","1","IL","617092ST","2099","7","2"
"2021065876","","0","PA","XJF9247","2022","3","2"
"2021065876","","0","PA","PT7343P","999","7","3"
"2021037920","","0","ME","841949","2021","7","1"
"2021053966","","0","ME","355935Z","2021","7","1"
"2021053966","","0","CA","4MB9034","2021","7","2"
"2021051871","","0","OH","2582635","2021","7","1"
"2021051871","","0","PA","PT687D5","2021","7","2"
"2021049118","","0","PA","PT966H9","2022","6","2"
"2021099269","","1","","","","1","2"
"2021099269","","2","","","","1","2"
"2021097490","","1","PA","PT497B8","2021","7","2"
"2021055703","","0","IN","P112303","2099","7","1"
"2022033344","","1","ON","S7648F","2022","6","1"
"2021014970","","0","PA","PT512D0","2021","7","3"
"2021031289","","1","","999999999999","9999","6","2"
"2021079179","","1","IN","P696903","2021","7","2"
"2021074635","","0","PA","XKB9410","2010","3","1"
"2021119639","","0","MO","12B884","2022","7","2"
"2021039861","","0","TN","U970799","2021","7","1"
"2021053280","","0","OR","FR57015","2025","3","2"
"2021037867","","0","ME","A179155","","6","3"
"2021126882","","1","VA","","","7","2"
"2021122934","","0","NY","2833C1","2021","7","2"
"2021070356","","0","PA","PT18955","","7","1"
"2021103083","","1","OK","8960KS","2022","7","2"
"2021085784","","0","IN","K37395","2021","5","1"
"2021001397","","0","PA","XMT2159","2021","6","1"
"2021002348","","0","IN","P711209","2022","7","1"
"2021068444","","0","ME","2489197","2024","7","2"
"2021071300","","0","OK","9701LO","2021","7","1"
"2021062718","","0","ZZ","9999","2021","3","1"
"2021114899","1B9GN1620GL","1","PA","PT357H0","2021","3","2"
"2021107996","4ZHCF1925XP","1","PA","XNJ-5994","2026","6","1"
"2021107887","","1","PA","XNN3700","2021","3","1"
"2021061317","","1","ME","253949C","2021","3","2"
"2021007060","","0","PA","XMR7445","2021","7","1"
"2021034272","","0","IL","756689ST","2021","7","2"
"2021091429","","0","NJ","TXN40M","2022","7","2"
"2021070155","","0","","","","8","2"
"2021030342","","0","SC","43688PT","2018","6","1"
"2021042551","","0","MB","TC5114","2021","7","1"
"2021100524","","1","MX","2568068","2099","7","1"
"2021100524","","1","IN","P505281","2099","7","3"
"2021124953","","0","IN","P754488","2021","7","2"
"2021126548","","1","PA","PT803K0","2021","7","2"
"2021125608","","0","OR","HV20746","2018","7","2"
"2021086349","","0","PA","PT861C5","2022","6","2"
"2021100383","","1","IL","691983ST","2021","7","1"
"2021090457","","1","TN","U308110","2022","7","1"
"2021041678","","0","ME","2290296","2022","7","1"
"2021056269","","0","","","","6","1"
"2022003850","","0","ID","TM1759","2022","7","1"
"2021021301","","0","ME","3221209","2021","7","1"
"2021021301","","0","PA","PT300G1","2021","7","2"
"2021070888","","1","","","","1","2"
"2021001005","","0","OK","4750JV","2021","7","2"
"2021040073","","0","PA","KMW6038","2021","3","2"
"2021066111","","0","NJ","TRY77K","2024","7","2"
"2021067184","","1","IL","643213ST","","7","2"
"2021097469","","0","NJ","TXH36M","2022","8","2"
"2021099169","","1","VA","603304TL","2021","7","2"
"2021099169","","2","ZZ","UNKNOWN","9999","7","2"
"2021047459","","0","ME","2437070","2024","7","2"
"2021040789","","0","PA","PT75505","","3","1"
"2021031341","","0","OK","AT6288","2021","7","1"
"2021050129","","0","ON","T8800C","","7","1"
"2021005430","","0","WV","C403909","2021","7","2"
"2021106029","","1","NE","31810W","2021","7","1"
"2021037117","","0","PA","XKE2252","2021","7","1"
"2021030553","","0","PA","XCF3565","2021","3","3"
"2021034271","","0","IN","P901032","2021","7","1"
"2021034271","","0","MO","40A749","2021","7","2"
"2021121775","","1","","","","7","1"
"2021076440","","0","PA","PT385F9","2022","7","2"
"2022000566","","0","TN","U738913","2099","7","1"
"2021042524","","0","IN","P792228","2021","7","2"
"2021123649","","1","PA","PT241F2","2022","7","1"
"2021037986","","0","ME","2385964","2023","7","3"
"2021067952","","0","PA","XKJ8119","2022","6","2"
"2021001967","","0","PA","PT535E2","2021","7","2"
"2021027202","","0","NJ","TRU93A","2021","7","2"
"2021079244","","1","PA","PT9709E","2021","7","2"
"2021102046","","1","ME","257188E","2021","7","1"
"2021009125","","0","PA","PT475E8","2021","7","2"
"2021006212","","0","PA","PT7588V","2001","7","1"
"2021077217","","0","PA","PT70682","2021","7","1"
"2021070905","","1","ME","2850565","2022","7","2"
"2021063618","","0","OK","BD5660","2021","7","1"
"2021070096","","0","ME","255312D","2014","6","2"
"2021014788","","0","LA","J635645","2020","7","1"
"2022002823","","0","PA","PT8679Z","2099","7","1"
"2022001593","","1","FL","QA44MG","2022","7","2"
"2021107890","1BH602021JL","1","PA","XKH9643","1988","8","1"
"2021110549","","1","PA","PT919K2","2022","6","2"
"2021034763","","0","IL","726566ST","2020","7","1"
"2021089666","","0","ME","25TLR55965","2016","7","2"
"2021039791","","0","ME","3018994","2018","7","2"
"2021037065","","1","","","","8","1"
"2021071556","","0","PA","XMG3990","2022","6","1"
"2021039853","","0","PA","PT022H4","2021","7","1"
"2022009947","","0","ZZ","NONE","2021","8","2"
"2021125665","","1","","","","9","2"
"2021097310","","1","IN","P584737","2022","7","2"
"2021016302","","0","IN","SP911XAR","2021","6","2"
"2022005028","","1","IL","502297ST","2021","7","1"
"2021095270","","1","IN","P927600","2022","7","1"
"2021055273","","0","NJ","TGM55A","2019","3","2"
"2021064950","","1","PA","XJF8612","2017","7","1"
"2021064033","","0","TN","U984954","2021","7","2"
"2021064031","","0","ZZ","NONE","2010","1","1"
"2021033525","","0","IN","P627273","2021","7","1"
"2021008168","","0","ME","254232E","2021","7","1"
"2021021331","","0","ME","231891A","2021","7","2"
"2021088562","","0","PA","PT37494","2021","7","1"
"2021068374","","0","IN","P852115","2021","6","2"
"2021005079","","0","GA","XNB090","2021","6","3"
"2021027590","","0","PA","PT195K8","2020","6","2"
"2021090225","","0","PA","PT9424X","2099","6","1"
"2021071284","","1","ZZ","9999999","2099","8","2"
"2021102409","","0","IN","731710","2022","7","2"
"2021102884","","0","PA","XND8836","2022","3","2"
"2021019552","","0","ME","2570019","2025","7","2"
"2021021657","","0","","","","3","1"
"2021020351","","0","IN","P472235","2021","7","2"
"2021093355","","1","TN","U624430","2022","7","1"
"2021124176","575200J25FP","1","PA","XJK4817","2022","6","1"
"2021127438","5LVBU1210BA","1","PA","XFV7603","2022","3","2"
"2021113523","","0","IN","P65563","2022","7","2"
"2021113786","4C9U1U913KG","1","PA","XML8706","2025","6","3"
"2021060676","","0","IN","P186579","2021","7","2"
"2021118902","","1","PA","PT832K9","2013","7","1"
"2021029640","","0","IN","P709111","2022","7","2"
