"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2022049403","","","","","","","","","","","","","","","","","","","","3"
"2022062846","N","Y","U","Y","Y","Y","1","Y","Y","01352","N","","","","","","","","N","1"
"2022063244","Y","Y","Y","Y","Y","Y","1","Y","N","01868","N","","","","","","","","N","2"
"2022087526","Y","Y","Y","Y","N","N","0","Y","N","01753","N","","","","","","","","N","2"
"2022055994","N","N","N","N","N","","0","Y","N","00250","N","","","","","","","","N","1"
"2022038251","N","N","U","N","N","N","0","Y","Y","00200","N","","","","","","","","N","2"
"2022054945","Y","Y","U","Y","U","Y","3","Y","N","13400","N","","","","","","","","N","2"
"2022029156","","","","","","","","","","","","","","","","","","","","1"
"2022081909","N","Y","U","Y","Y","U","2","Y","N","01450","N","","","","","","","","N","1"
"2022079174","","","","","","","","","","","","","","","","","","","","2"
"2022048107","Y","N","Y","U","U","N","9","N","Y","01200","N","","","","","","","","N","1"
"2022072923","Y","Y","Y","Y","N","N","0","Y","N","01584","Y","Y","Y","N","N","0","Y","N","N","1"
"2022072923","N","Y","Y","Y","N","Y","3","Y","N","01252","N","","","","","","","","N","2"
"2022072923","Y","Y","Y","Y","Y","Y","3","Y","N","01811","N","","","","","","","","N","3"
"2022084773","Y","N","Y","Y","N","N","0","Y","N","00900","N","","","","","","","","N","1"
"2022029317","","","","","","","","","","","","","","","","","","","","2"
"2022045629","Y","Y","Y","Y","N","N","0","Y","N","00114","N","","","","","","","","N","2"
"2022092960","","","","","","","","","","","","","","","","","","","","2"
"2022059457","N","Y","Y","N","N","N","0","Y","N","01400","N","","","","","","","","N","2"
"2022081368","Y","N","Y","U","N","N","0","Y","N","00000","N","","","","","","","","N","1"
"2022051354","","","","","","","","","","","","","","","","","","","","2"
"2022081056","N","Y","U","Y","Y","Y","1","Y","Y","00300","N","","","","","","","","N","1"
"2022060458","N","N","U","Y","","","0","Y","N","00385","N","","","","","","","","N","1"
"2022094571","N","Y","U","Y","N","Y","3","Y","Y","01100","N","","","","","","","","N","1"
"2022098552","N","U","U","U","N","N","0","U","U","00300","N","","","","","","","","N","1"
"2022072495","","","","","","","","","","","","","","","","","","","","2"
"2022047165","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","2"
"2022047165","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","3"
"2022085239","","","","","","","","","","","","","","","","","","","","1"
"2022059187","Y","U","U","Y","Y","Y","1","Y","U","00250","N","","","","","","","","N","1"
"2022055277","Y","N","N","U","N","N","0","Y","Y","01200","N","","","","","","","","N","2"
"2023017677","U","U","U","U","U","U","9","U","U","00000","N","","","","","","","","N","1"
"2022100236","N","U","U","U","U","U","9","U","U","01500","U","","","","","","","","N","1"
"2022058226","N","U","U","U","N","N","0","Y","N","01340","N","","","","","","","","N","1"
"2022049143","N","N","U","Y","N","N","0","Y","Y","00250","N","","","","","","","","N","2"
"2022081720","N","U","U","U","U","U","9","U","U","00600","N","","","","","","","","N","1"
"2022065932","N","Y","Y","Y","Y","Y","3","Y","Y","01500","N","","","","","","","","N","1"
"2022059586","Y","U","N","U","U","U","9","N","N","01200","N","","","","","","","","N","1"
"2022078827","N","Y","U","Y","U","Y","1","Y","Y","00250","N","","","","","","","","N","2"
"2022099231","Y","U","Y","U","U","Y","3","U","U","01584","N","","","","","","","","N","1"
"2022051566","Y","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2022065680","Y","N","U","Y","U","Y","2","Y","Y","01300","N","","","","","","","","N","1"
"2022060303","N","Y","U","Y","U","Y","1","Y","Y","00660","N","","","","","","","","N","2"
"2022073914","N","Y","Y","U","N","U","9","Y","Y","01200","N","","","","","","","","N","2"
"2022071735","Y","Y","N","Y","Y","N","3","Y","N","00750","N","","","","","","","","N","1"
"2022059148","N","U","N","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","1"
"2022081075","N","N","U","U","U","U","9","Y","Y","99999","Y","Y","U","U","U","9","U","U","U","1"
"2022070073","N","U","U","U","U","U","9","U","U","00250","N","","","","","","","","N","1"
"2022102003","","","","","","","","","","","","","","","","","","","","2"
"2022099841","Y","Y","Y","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2022058380","","","","","","","","","","","","","","","","","","","","2"
"2022045555","Y","Y","U","Y","U","Y","2","Y","Y","00000","N","","","","","","","","N","1"
"2022068084","N","Y","Y","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2023001417","Y","N","Y","Y","U","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2022097079","N","Y","Y","Y","U","U","1","Y","Y","00962","U","","","","","","","","N","1"
"2022052551","N","Y","Y","Y","Y","N","1","Y","Y","01000","N","","","","","","","","N","1"
"2022073976","N","Y","U","Y","U","Y","3","Y","Y","01200","N","","","","","","","","N","1"
"2022116182","N","Y","Y","Y","N","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2022104017","Y","Y","U","N","N","N","0","Y","U","01584","N","","","","","","","","N","1"
"2022106079","N","U","U","Y","U","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2022066960","N","U","Y","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","2"
"2022081064","N","N","U","Y","Y","Y","1","Y","Y","00847","N","","","","","","","","N","1"
"2022081624","","","","","","","","","","","","","","","","","","","","1"
"2022067756","N","N","U","N","N","N","0","U","U","00999","N","","","","","","","","N","1"
"2022037959","","","","","","","","","","","","","","","","","","","","2"
"2022050697","N","U","U","U","U","U","9","U","U","01343","N","","","","","","","","N","1"
"2022054819","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2022061389","N","N","N","Y","Y","Y","1","Y","N","00750","N","","","","","","","","N","1"
"2022106309","N","U","U","Y","U","Y","1","Y","Y","00050","N","","","","","","","","N","1"
"2022060266","N","U","Y","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","2"
"2022060040","N","N","Y","U","U","U","1","N","U","00650","N","","","","","","","","N","1"
"2022114936","","","","","","","","","","","","","","","","","","","","1"
"2022076104","","","","","","","","","","","","","","","","","","","","1"
"2022020767","N","U","U","N","N","N","0","Y","Y","00599","Y","U","N","N","N","0","Y","Y","N","1"
"2022076736","Y","N","Y","Y","Y","Y","1","N","Y","01200","N","","","","","","","","N","1"
"2022060133","Y","N","Y","Y","Y","Y","3","N","N","00750","Y","N","Y","Y","Y","1","Y","Y","N","2"
"2022094467","N","N","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2022116825","","","","","","","","","","","","","","","","","","","","2"
"2022015147","N","Y","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2022008065","","","","","","","","","","","","","","","","","","","","2"
"2022038902","Y","Y","Y","Y","Y","Y","3","Y","N","00650","N","","","","","","","","N","1"
"2022066039","","","","","","","","","","","","","","","","","","","","2"
"2022052215","Y","N","U","Y","N","N","0","Y","N","01100","N","","","","","","","","N","2"
"2022064602","N","Y","U","Y","Y","Y","1","Y","Y","00883","N","","","","","","","","N","2"
"2022091546","N","U","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2022074437","Y","N","U","Y","Y","N","3","Y","Y","00800","N","","","","","","","","N","1"
"2022051679","Y","Y","N","Y","N","N","0","Y","Y","01100","Y","Y","Y","N","N","0","Y","Y","N","1"
"2022047933","Y","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2022085257","N","Y","N","Y","Y","Y","1","Y","N","01300","N","","","","","","","","N","2"
"2022067898","Y","N","U","Y","N","N","0","Y","N","01600","N","","","","","","","","N","1"
"2022061077","N","N","N","Y","Y","N","1","Y","N","00600","N","","","","","","","","N","2"
"2022086365","Y","Y","Y","Y","Y","Y","1","Y","Y","01868","Y","Y","Y","Y","Y","1","Y","Y","N","1"
"2022054866","N","U","U","N","N","N","0","N","N","01584","N","","","","","","","","N","1"
"2022016296","N","Y","U","Y","U","U","1","Y","Y","00644","N","","","","","","","","N","1"
"2022078426","U","Y","U","Y","N","N","0","Y","N","01252","N","","","","","","","","N","2"
"2022079588","","","","","","","","","","","","","","","","","","","","2"
"2022115553","N","Y","N","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","2"
"2022094139","Y","Y","U","N","U","Y","1","Y","Y","00901","N","","","","","","","","N","2"
"2022057384","Y","N","U","Y","N","Y","1","Y","N","01731","N","","","","","","","","N","1"
"2022080385","N","Y","N","Y","N","N","0","Y","Y","01800","N","","","","","","","","N","1"
"2022062875","U","U","U","U","U","U","9","U","U","12345","Y","N","N","N","N","0","N","N","N","2"
"2022068056","","","","","","","","","","","","","","","","","","","","2"
"2022099146","U","U","U","N","N","N","0","Y","Y","01800","N","","","","","","","","N","2"
"2022097773","","","","","","","","","","","","","","","","","","","","2"
"2022077342","","","","","","","","","","","","","","","","","","","","1"
"2022108059","","","","","","","","","","","","","","","","","","","","2"
"2022089855","Y","U","Y","Y","Y","Y","1","Y","Y","00883","N","","","","","","","","N","1"
"2022050663","N","Y","Y","Y","Y","Y","1","Y","Y","00286","N","","","","","","","","N","2"
"2022076433","N","U","U","U","U","U","9","Y","N","00599","N","","","","","","","","N","1"
"2022099028","Y","Y","Y","Y","U","Y","3","Y","Y","01450","N","","","","","","","","N","1"
"2022070536","N","Y","U","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","2"
"2022040353","N","U","U","U","Y","Y","1","Y","Y","00292","N","","","","","","","","N","1"
"2022037797","N","N","Y","N","","","0","Y","Y","01753","Y","Y","N","","","0","Y","Y","N","1"
"2022055896","Y","N","U","Y","Y","N","1","Y","N","12000","N","","","","","","","","N","2"
"2022090415","Y","N","N","Y","N","N","0","Y","N","01584","N","","","","","","","","N","2"
"2022049050","N","Y","Y","U","Y","Y","2","Y","N","18680","N","","","","","","","","N","2"
"2022052381","Y","Y","Y","Y","N","N","0","Y","Y","01868","N","","","","","","","","N","1"
"2022052381","N","Y","U","Y","U","Y","1","Y","Y","01340","N","","","","","","","","N","2"
"2022023247","Y","Y","U","N","N","N","0","Y","Y","01450","Y","U","U","U","Y","3","Y","Y","N","1"
"2022072655","N","Y","N","Y","Y","Y","1","Y","N","00900","N","","","","","","","","N","1"
"2022035358","","","","","","","","","","","","","","","","","","","","1"
"2022103115","U","Y","U","U","U","U","9","Y","Y","99999","N","","","","","","","","U","2"
"2022051415","N","U","U","U","U","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2022085556","","","","","","","","","","","","","","","","","","","","2"
"2022085022","N","N","N","Y","Y","N","1","N","N","00600","N","","","","","","","","N","1"
"2022040752","","","","","","","","","","","","","","","","","","","","1"
"2022075529","Y","U","U","U","Y","U","2","Y","N","00050","N","","","","","","","","N","1"
"2022074532","Y","Y","N","U","N","N","0","Y","N","01688","N","","","","","","","","N","1"
"2022052049","N","U","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2022032123","N","Y","N","N","N","N","0","Y","Y","01584","N","","","","","","","","N","1"
"2022076045","Y","Y","Y","Y","Y","Y","3","Y","Y","01449","Y","Y","Y","Y","Y","3","Y","Y","N","1"
"2022095170","Y","Y","Y","Y","U","Y","2","Y","Y","00805","N","","","","","","","","N","2"
"2022100141","N","N","N","Y","Y","Y","1","Y","Y","00599","N","","","","","","","","N","1"
"2022091246","N","Y","Y","Y","Y","Y","1","Y","Y","00998","N","","","","","","","","N","1"
"2022083709","Y","Y","N","Y","N","N","0","Y","N","01800","N","","","","","","","","N","2"
"2022103189","","","","","","","","","","","","","","","","","","","","1"
"2022077268","","","","","","","","","","","","","","","","","","","","2"
"2022058576","N","N","U","U","U","U","1","N","N","00250","N","","","","","","","","N","1"
"2022068061","Y","Y","Y","Y","N","N","0","Y","N","01753","N","","","","","","","","N","1"
"2022105118","","","","","","","","","","","","","","","","","","","","2"
"2022052095","Y","U","U","U","U","U","3","U","U","01670","N","","","","","","","","N","1"
"2022083281","Y","Y","Y","Y","Y","Y","1","Y","Y","00350","N","","","","","","","","N","2"
"2022064574","Y","Y","U","Y","N","N","0","Y","N","01450","Y","N","Y","N","N","0","N","N","N","1"
"2022044464","N","U","U","Y","Y","N","1","U","U","00600","N","","","","","","","","N","1"
"2022002281","Y","U","N","Y","U","U","3","Y","Y","01200","Y","Y","U","N","N","0","Y","N","N","1"
"2022029167","N","U","U","U","Y","Y","1","U","U","01500","N","","","","","","","","N","2"
"2022088851","Y","Y","N","Y","Y","Y","3","Y","Y","00650","N","","","","","","","","N","2"
"2022024520","","","","","","","","","","","","","","","","","","","","2"
"2022061798","N","Y","Y","Y","N","N","0","Y","N","01200","N","","","","","","","","N","1"
"2022088791","N","U","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2022047015","N","Y","Y","Y","U","Y","1","Y","Y","00883","N","","","","","","","","N","2"
"2022105005","","","","","","","","","","","","","","","","","","","","1"
"2022037104","N","Y","U","Y","Y","Y","1","Y","U","00600","N","","","","","","","","N","1"
"2022038349","N","U","U","U","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2022094016","Y","Y","U","Y","U","Y","3","Y","Y","01690","Y","Y","Y","U","Y","1","Y","Y","N","1"
"2022066797","","","","","","","","","","","","","","","","","","","","2"
"2022055848","Y","U","U","Y","N","N","0","Y","N","01200","N","","","","","","","","N","2"
"2022084915","","","","","","","","","","","","","","","","","","","","2"
"2022056168","N","N","N","Y","Y","Y","1","Y","N","00600","Y","N","Y","Y","Y","1","N","N","N","1"
"2022097053","","","","","","","","","","","","","","","","","","","","2"
"2022087014","Y","Y","Y","Y","U","Y","3","N","Y","00800","N","","","","","","","","N","1"
"2022119745","N","N","Y","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2022046009","N","N","N","Y","N","N","0","N","N","01690","N","","","","","","","","N","1"
"2023010746","N","Y","Y","Y","N","Y","3","Y","Y","00249","N","","","","","","","","N","1"
"2022066820","U","N","U","N","Y","N","1","U","N","10000","N","","","","","","","","N","2"
"2022060106","","","","","","","","","","","","","","","","","","","","2"
"2022054645","","","","","","","","","","","","","","","","","","","","2"
"2022083554","N","N","N","N","N","N","0","U","U","00250","N","","","","","","","","N","1"
"2022085988","N","N","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2022028584","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2022081307","Y","Y","Y","Y","Y","Y","1","Y","N","01400","N","","","","","","","","N","1"
"2022060299","Y","N","Y","Y","N","N","0","Y","Y","01500","N","","","","","","","","N","1"
"2022045015","Y","Y","Y","Y","U","Y","3","Y","Y","01299","N","","","","","","","","N","1"
"2022031542","N","Y","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2022046939","Y","U","U","Y","N","N","0","U","N","01450","N","","","","","","","","N","1"
"2022035499","N","Y","N","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2022035717","N","U","U","U","U","U","9","Y","U","00250","U","","","","","","","","N","2"
"2022060644","N","N","N","Y","N","N","0","Y","N","00400","N","","","","","","","","N","1"
"2022062314","Y","Y","U","Y","N","N","0","Y","N","01338","N","","","","","","","","N","1"
"2022066257","Y","N","U","N","N","N","0","Y","N","00150","N","","","","","","","","N","1"
"2022064198","Y","Y","Y","Y","N","N","0","Y","N","01294","Y","Y","Y","Y","Y","3","Y","N","N","1"
"2022026015","","","","","","","","","","","","","","","","","","","","2"
"2022088762","Y","Y","Y","Y","Y","Y","2","Y","Y","01300","N","","","","","","","","N","1"
"2022043817","Y","N","U","U","N","N","0","U","U","00150","N","","","","","","","","N","2"
"2022086031","N","Y","U","Y","Y","Y","1","Y","Y","00700","N","","","","","","","","N","1"
"2022044055","N","U","Y","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","1"
"2022044055","N","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","2"
"2022073076","","","","","","","","","","","","","","","","","","","","2"
"2022036767","U","U","U","U","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","1"
"2022080724","N","Y","U","Y","Y","U","3","Y","U","00400","N","","","","","","","","N","1"
"2022085707","Y","N","Y","Y","U","Y","1","Y","Y","01340","N","","","","","","","","N","1"
"2022084703","U","U","U","Y","U","Y","1","Y","N","00000","N","","","","","","","","N","1"
"2022108129","N","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2022061860","N","N","U","Y","Y","Y","1","Y","N","00500","N","","","","","","","","N","1"
"2022038573","Y","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2022053811","Y","N","U","Y","U","Y","1","N","N","01300","Y","N","U","U","Y","9","Y","N","N","1"
"2022072824","N","N","U","Y","U","Y","1","U","U","00790","N","","","","","","","","N","1"
"2022100575","","","","","","","","","","","","","","","","","","","","1"
"2022098127","Y","Y","Y","Y","Y","Y","1","Y","Y","01170","N","","","","","","","","N","1"
"2022066654","N","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","1"
"2022031067","N","N","Y","Y","Y","Y","1","Y","Y","00599","N","","","","","","","","N","2"
"2022097579","N","N","Y","N","N","N","0","Y","Y","00999","N","","","","","","","","N","1"
"2022069589","Y","N","N","Y","N","N","0","N","N","00600","N","","","","","","","","N","1"
"2022095489","N","Y","N","N","N","Y","3","Y","Y","00800","N","","","","","","","","N","2"
"2022031268","N","Y","N","N","N","N","0","Y","Y","00125","N","","","","","","","","N","1"
"2022063949","Y","Y","U","U","N","N","0","Y","N","00883","N","","","","","","","","N","1"
"2022045568","Y","U","U","Y","N","N","0","Y","U","01100","Y","U","Y","N","N","0","Y","Y","N","1"
"2022065531","N","Y","Y","Y","N","Y","2","Y","N","01868","N","","","","","","","","N","1"
"2022096888","N","Y","U","Y","Y","Y","3","Y","Y","00803","N","","","","","","","","N","1"
"2022059980","N","U","U","N","U","U","1","Y","U","00600","N","","","","","","","","N","1"
"2022053878","N","N","U","U","Y","Y","1","Y","Y","08000","N","","","","","","","","N","2"
"2022091786","","","","","","","","","","","","","","","","","","","","1"
"2022064267","Y","Y","U","Y","U","N","3","Y","N","01200","N","","","","","","","","N","2"
"2022044278","","","","","","","","","","","","","","","","","","","","2"
"2022032161","N","Y","U","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2022022851","","","","","","","","","","","","","","","","","","","","2"
"2022113988","Y","Y","U","N","N","N","0","Y","Y","01450","N","","","","","","","","N","2"
"2022074500","N","N","N","N","N","N","0","N","N","00100","N","","","","","","","","N","1"
"2022092770","Y","Y","U","U","U","U","9","Y","U","01923","N","","","","","","","","N","1"
"2022086876","Y","Y","U","Y","N","N","0","Y","N","01450","N","","","","","","","","N","1"
"2022009290","","","","","","","","","","","","","","","","","","","","2"
"2022086460","U","U","U","Y","U","Y","1","Y","N","09998","N","","","","","","","","N","2"
"2022057257","N","N","U","Y","Y","Y","1","N","N","00650","N","","","","","","","","N","1"
"2022092462","N","Y","Y","Y","Y","Y","1","Y","Y","00471","N","","","","","","","","N","1"
"2022058913","","","","","","","","","","","","","","","","","","","","2"
"2022072314","Y","Y","Y","U","N","N","0","Y","U","01450","N","","","","","","","","N","2"
"2022078029","N","N","U","Y","U","U","1","N","N","00847","N","","","","","","","","N","1"
"2022078029","Y","Y","U","Y","U","U","1","Y","U","01584","Y","Y","Y","U","U","1","Y","Y","N","2"
"2022064372","Y","N","Y","Y","Y","Y","1","Y","Y","01800","N","","","","","","","","N","2"
"2022071622","N","U","Y","Y","U","Y","1","Y","Y","00286","N","","","","","","","","N","2"
"2022086076","Y","Y","Y","Y","U","Y","3","Y","Y","00000","N","","","","","","","","N","2"
"2022105441","N","N","Y","Y","U","Y","1","Y","Y","00599","N","","","","","","","","N","1"
"2022041676","Y","Y","Y","Y","N","N","0","Y","Y","01200","Y","N","Y","N","N","0","Y","Y","N","2"
"2022056819","","","","","","","","","","","","","","","","","","","","2"
"2022037273","N","N","Y","Y","U","U","9","Y","Y","00883","N","","","","","","","","N","2"
"2022050511","","","","","","","","","","","","","","","","","","","","1"
"2022041212","N","Y","U","Y","N","N","0","Y","Y","01832","N","","","","","","","","N","1"
"2022100629","Y","Y","U","N","U","N","3","Y","Y","00150","N","","","","","","","","N","1"
"2022070997","Y","N","U","N","N","N","0","Y","N","01200","N","","","","","","","","N","1"
"2022092097","N","N","N","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2022036028","Y","Y","Y","Y","N","N","0","Y","Y","01800","N","","","","","","","","N","2"
"2022104581","N","N","U","U","N","N","0","Y","Y","01800","N","","","","","","","","N","1"
"2022101288","Y","Y","Y","N","N","N","0","Y","Y","01300","N","","","","","","","","N","1"
"2022078538","N","N","N","U","N","N","0","N","U","99999","Y","N","U","Y","Y","1","U","N","N","1"
"2022077480","Y","Y","N","Y","N","N","0","N","N","01584","N","","","","","","","","N","1"
"2022057417","","","","","","","","","","","","","","","","","","","","2"
"2022074919","Y","N","Y","Y","Y","Y","1","Y","Y","00800","N","","","","","","","","N","2"
"2022060821","","","","","","","","","","","","","","","","","","","","2"
"2022106222","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2022046749","N","N","Y","Y","N","N","0","Y","N","01450","N","","","","","","","","N","1"
"2022027541","N","N","N","N","N","N","0","Y","Y","00450","N","","","","","","","","N","1"
"2022095984","","","","","","","","","","","","","","","","","","","","2"
"2022059256","N","N","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2022051082","N","Y","U","Y","Y","Y","1","Y","Y","01750","N","","","","","","","","N","1"
"2022105888","","","","","","","","","","","","","","","","","","","","1"
"2022050209","Y","Y","N","N","N","N","0","Y","Y","01442","N","","","","","","","","N","1"
"2022057202","Y","N","Y","Y","N","N","0","Y","N","01200","N","","","","","","","","N","1"
"2022062726","N","N","N","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2022050291","Y","U","U","U","N","Y","3","Y","Y","01584","N","","","","","","","","N","2"
"2022031071","N","U","U","U","U","U","9","U","U","00250","Y","N","N","","","0","Y","N","N","1"
"2022036583","Y","Y","U","Y","Y","Y","3","Y","Y","01340","N","","","","","","","","N","1"
"2022028069","N","Y","U","Y","U","U","1","Y","Y","00600","N","","","","","","","","N","1"
"2022081524","N","Y","U","U","Y","Y","3","Y","Y","01449","N","","","","","","","","N","1"
"2022097722","U","N","U","U","U","U","9","U","U","00599","N","","","","","","","","U","1"
"2022083707","N","U","Y","Y","U","Y","1","Y","U","00750","N","","","","","","","","N","1"
"2022086371","Y","Y","Y","Y","Y","Y","1","Y","Y","01133","N","","","","","","","","N","2"
"2022069889","Y","Y","Y","U","U","Y","2","Y","N","00805","N","","","","","","","","N","1"
"2022036958","N","Y","U","U","Y","Y","3","Y","Y","00500","N","","","","","","","","N","1"
"2022038230","U","N","U","Y","N","N","0","N","N","01450","N","","","","","","","","N","1"
"2022072997","N","N","N","Y","Y","Y","1","N","N","00883","N","","","","","","","","N","1"
"2022050319","Y","Y","Y","Y","","","0","Y","N","01340","N","","","","","","","","N","2"
"2022098800","Y","Y","U","U","U","Y","3","Y","Y","00000","N","","","","","","","","N","2"
"2022090177","U","U","U","N","N","N","0","Y","U","99999","Y","U","N","U","U","9","U","U","N","1"
"2022100018","Y","N","Y","Y","Y","Y","1","Y","Y","01064","N","","","","","","","","N","1"
"2022062441","Y","Y","Y","Y","Y","Y","3","Y","Y","01690","N","","","","","","","","N","1"
"2022048037","Y","Y","U","U","","","0","Y","Y","01330","N","","","","","","","","N","1"
"2022095082","","","","","","","","","","","","","","","","","","","","1"
"2022054416","N","Y","U","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2022036100","N","U","N","N","N","N","0","Y","Y","01746","N","","","","","","","","N","1"
"2022064968","N","N","N","N","N","N","0","Y","N","00600","N","","","","","","","","N","1"
"2022035441","Y","U","Y","U","N","N","0","U","U","00865","N","","","","","","","","N","1"
"2022069604","N","N","Y","Y","Y","Y","1","N","Y","00600","N","","","","","","","","N","1"
"2022095230","N","U","N","N","N","N","0","Y","Y","00689","N","","","","","","","","N","1"
"2022104734","","","","","","","","","","","","","","","","","","","","2"
"2022090204","N","Y","U","Y","Y","Y","1","Y","N","00998","N","","","","","","","","N","1"
"2022080242","N","U","U","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","2"
"2022054406","N","Y","N","Y","Y","Y","1","Y","N","00800","N","","","","","","","","N","1"
"2022015626","","","","","","","","","","","","","","","","","","","","2"
"2022059216","N","N","U","U","U","Y","3","N","N","00883","N","","","","","","","","N","1"
"2022096773","","","","","","","","","","","","","","","","","","","","1"
"2022097290","N","Y","Y","N","Y","Y","3","Y","N","00250","N","","","","","","","","N","1"
"2022085754","Y","Y","U","Y","N","N","0","Y","Y","01400","N","","","","","","","","N","1"
"2022084326","N","Y","U","Y","N","N","0","Y","N","99999","N","","","","","","","","N","1"
"2022078989","U","Y","Y","Y","U","U","9","Y","U","14500","N","","","","","","","","N","2"
"2022072036","Y","N","U","Y","N","N","0","Y","N","01800","N","","","","","","","","N","1"
"2022076001","N","U","N","Y","Y","Y","1","Y","N","00599","N","","","","","","","","N","1"
"2022056078","N","Y","Y","Y","U","U","9","Y","N","01750","N","","","","","","","","N","2"
"2022118243","Y","Y","Y","Y","U","Y","3","Y","Y","01450","N","","","","","","","","N","1"
"2022063032","","","","","","","","","","","","","","","","","","","","2"
"2022050693","N","Y","N","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2022088846","Y","U","U","U","N","N","0","Y","Y","01449","N","","","","","","","","N","1"
"2022106797","N","U","U","N","N","N","0","U","U","00999","N","","","","","","","","N","1"
"2022060753","Y","Y","Y","Y","N","N","0","Y","N","01690","N","","","","","","","","N","1"
"2022018002","Y","Y","U","Y","Y","Y","1","Y","Y","01600","N","","","","","","","","N","1"
"2022060554","","","","","","","","","","","","","","","","","","","","2"
"2022078621","Y","U","Y","Y","U","Y","1","Y","Y","01584","N","","","","","","","","N","1"
"2022032965","N","Y","U","Y","N","Y","1","Y","U","00000","N","","","","","","","","N","1"
"2022094910","","","","","","","","","","","","","","","","","","","","1"
"2022065838","N","N","U","U","N","N","0","Y","Y","01352","N","","","","","","","","N","1"
"2022049989","U","U","N","N","N","N","0","U","N","00000","Y","N","N","N","N","0","N","N","N","1"
"2022077589","N","U","Y","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","1"
"2022077589","N","U","U","U","U","U","9","U","U","99999","U","","","","","","","","N","2"
"2022066168","","","","","","","","","","","","","","","","","","","","1"
"2022046349","N","Y","Y","N","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2022076696","","","","","","","","","","","","","","","","","","","","2"
"2022053902","N","N","Y","Y","Y","Y","1","N","Y","00599","N","","","","","","","","N","1"
"2022048786","N","Y","N","N","N","N","0","Y","N","01690","N","","","","","","","","N","1"
"2022041661","N","N","U","Y","N","Y","1","Y","Y","00750","N","","","","","","","","N","2"
"2022105797","N","N","N","N","N","N","0","N","N","00050","N","","","","","","","","N","2"
"2022062950","N","Y","U","N","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
