"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2023056106","05","1","1000 FEDEX DR","","CORAOPOLIS","PA","15108","FEDEX GROUND","4127478482","","","","","","N","","","","","","","01","","00","","","","1","1","00265752","08"
"2023088508","99","1","461 WEBSTER ST","","BETHLEHEM","PA","18015","ABM JANITORIAL SERVICES","9999999999","110000","","","","","","","","","","","","","","00","","","","9","2","","05"
"2023115399","02","1","370 HUP RD","","MILLERSBURG","PA","17061","RYAN DAVIS","7174335071","","","","","","N","","","","","","","02","","00","","","","2","2","02802732","03"
"2023002270","02","1","POB 449 TAYLOR RD","","OWEGO","NY","13827","MOORE TIRE SALES INC","6076873275","026000","","","","","N","","","","","","","99","","00","","","","1","1","00015328","03"
"2023043975","02","1","2901 W HUNTING PARK AVE","","PHILADELPHIA","PA","19129","SHARE FOOD PRO","2152232220","026000","","","","","N","","","","","","","02","","00","","","","2","1","00327574","03"
"2023055273","02","99","PO BOX 275","","ATTICA","NY","14011","CA NORRIS LLC","8145914041","","","","","","N","","","","","","","99","","00","","","","1","3","01439440","99"
"2023113510","03","1","3314 COOLEY RD","","BLISS","NY","14024","OWNER/OPERATOR","5852979592","080000","","","","","N","","","","","","","01","","00","","","","1","1","03658576","08"
"2023011142","05","98","734 CORTLANDT STREET APT 2 PER","","AMBOY","NJ","088613180","DOMINGO ARIASFELIZ","8482426853","010000","","","","","N","","","","","","","01","","00","","","","1","1","99999999","02"
"2023035106","02","1","1907 LINCOLN WAY","","WHITE OAK","PA","15131","INSIGHT MEDIA LLC","4129658666","012300","","","","","N","","","","","","","","","00","","","","9","2","00000358","03"
"2023032529","99","0","1330 JACKSON LN","","WEST CHESTER","PA","19380","KF SNACKS LLC","9999999999","999999","","","","","N","","","","","","","99","","00","","","","9","1","","00"
"2023072322","05","0","7 CENTRE DRIVE SUITE 5","","JAMESBURG","NJ","08831","SYSTEM FREIGHT INC","6093958600","080000","","","","","N","","","","","","","01","","00","","","","1","2","00143155","08"
"2024000507","99","0","1821 BEAVER AVE","","PITTSBURGH","PA","15233","UNITED PARCEL SERVICE","8007869666","","","","","","N","","","","","","","02","","00","","","","9","4","00674857","00"
"2024004666","02","1","2001 ELDEN DRIVE PO BOX 199","","CLARKS SUMMIT","PA","18411","ROAD SCHOLAR TRANSPORT","5703481155","070000","","","","","N","","","","","","","","0","","","","","","1","01338719","03"
"2023009370","05","1","SW ROOM 4012","","WASHINGTON DC","ZG","20260","US POSTAL","4123597822","","","","","","N","","","","","","","02","","00","","","","3","2","","08"
"2023010334","05","98","13717 FAIRHILL AVE","","EDMOND","OK","73013","ZURI TRANSPORTATION","4056701880","052000","","","","","N","","","","","","","01","","00","","","","1","1","02156589","08"
"2023043970","05","1","94 WALDOBORO RD","","JEFFERSON","ME","04348","A DUIE PYLE","6106965800","080000","","","","","N","","","","","","","","","00","","","","1","2","00113594","08"
"2023070722","02","3","1807 SHENANGO RD","","NEW GALILEE","PA","16141","LINDY PAVING, INC","7243361492","","","","","","N","","","","","","","01","","00","","","","2","2","00418111","03"
"2023070722","05","3","1000 SHORELINE DR","","HOUGHTON LAKE","MI","48629","CHRIS HELMS TRANSPORTATION INC","9892401003","","","","","","N","","","","","","","01","","00","","","","1","3","01796126","08"
"2024002771","05","1","418 N BOAD ST APT 2 B","","WEST HAZELTON","PA","18202","T AND R TRUCKING INC","4107751501","080000","","","","","N","","","","","","","99","","00","","","","9","1","03719500","08"
"2023055028","05","1","202 GREENFIELD ROAD","","LANCASTER","PA","17601","JG ENVIRONMENTAL LLC","7179455080","999999","","","","","N","","","","","","","02","","00","","","","9","2","02270286","06"
"2023087836","03","2","151 CREEK RD","","ELIZABETHTOWN","PA","17022","E E SHENK SONS INC","7174753041","080000","","","","","N","","","","","","","02","","00","","","","1","2","00027625","06"
"2023075262","05","0","7135 CENTENNIAL PL","","NASHVILPE","TN","37209","WESTERN EXPRESS","8134063595","080000","","","","","N","","","","","","","01","","00","","","","1","1","00911412","08"
"2023075769","04","4","100 BALTIMORE DR","","WILKES BARRE","PA","18702","MERICLE CONSTRUCTION","9999999999","073280","","","","","N","","","","","","","","","00","","","","1","2","01538110","04"
"2023075769","05","3","649 LAMB ST","","BETHLAHEM PA","PA","18015","ANGARALOGISTICS LOGISTICS LLC","9999999999","080000","","","","","N","","","","","","","","","00","","","","9","3","99999999","06"
"2023084960","02","4","3700 HARTLEY AVENUE","","EASTON","PA","18042","EASTON SUBURBAN WATER AUTHORITY","6102587181","039000","","","","","N","","","","","","","02","","00","","","","1","1","99999999","04"
"2023113655","03","7","264 LANDFILLE LANE","","MC ELHATTAN","PA","17748","CLINTON COUNTY SOLID WASTE AUTHO","5707696977","080000","","","","","N","","","","","","","01","","00","","","","3","1","","08"
"2023026182","03","1","500 CORPORATE DR, BUILDING # 5","","READING","PA","19605","GARDA CL ATLANTIC INC","6109267400","025999","","","","","N","","","","","","","02","","00","","","","1","1","00193838","04"
"2023058850","05","1","6377 ASHDALE COURT","","LIBERTY TOWNSHIP","OH","45044","PB 32 TRANSPORTATIONS INC","5626768597","080000","","","","","N","","","","","","","01","","00","","","","9","1","03130419","08"
"2023072793","05","10","4101 CACAAN LN","","TYRONE","PA","16686","SCOTT WAGNER TRUCKING INC","8144149453","080000","","","","","N","","","","","","","","","00","","","","1","2","00631546","08"
"2023085382","01","1","1532 COMMERCE AVE","","CARLISLE","PA","17015","ALLEN DISTRIBUTION","7172583040","080000","","","","","N","","","","","","","02","","00","","","","9","2","00549021","08"
"2023008631","05","1","4701 E 23RD ST","","JOPLIN","MO","64804","CONTRACT FREIGHTERS INC","4176235229","080000","","","","","N","","","","","","","01","","00","","","","1","3","00070289","08"
"2023044361","05","3","6800 S LOTT CARY RD","","PROVIDENCE FORGE","VA","23140","J W CANADAY TRUCKING INC","8048296300","080000","","","","","N","","","","","","","99","","00","","","","1","2","00470267","08"
"2023057407","05","1","1507 RAVEN BLVD","","MARTINSBURG","WV","25404","GERBRONT GADDY","4847216382","","","","","","N","","","","","","","02","1066903","00","","","","1","1","03342043","08"
"2023106549","01","1","15 E OREGON AVE","","PHILADELPHIA","PA","191484109","UNITED PARCEL SERVICE","2672293424","017000","","","","","N","","","","","","","99","A-0010444","00","","","","2","2","00021800","02"
"2023016539","05","1","69 KILE DRIVE","","BLOOMSBURG","PA","17815","JEFF SKJOLDAL TRUCKING LLC","5706484079","080000","","","","","N","","","","","","","99","","00","","","","1","3","02071042","08"
"2023005449","03","0","1320 S ELMHURST RD","APT 309","MOUNT PROSPECT","IL","60056","NUR TJK LLC","9176007448","080000","","","","","N","","","","","","","","","00","","","","1","2","03173652","04"
"2023061831","02","8","502 MAPLE AVE","","JOHNSTOWN","PA","15901","CAMBRIA COUNTY TRANSIT AUTH","8145355526","000000","","","","","N","","","","","","","02","","00","","","","2","1","00000000","12"
"2023071339","03","98","510 S ENTERPRISE BLVD","","LEBANON","IN","46052","NATIONAL FREIGHT INC","8776343777","080000","","","","","N","","","","","","","","","00","","","","2","1","01486168","08"
"2023071339","03","98","3510 SAM JONES EXPRESSWAY STE","","INDIANAPOLIS","IN","46241","10 ROADS EXPRESS LLC","7083338400","080000","","","","","N","","","","","","","","","00","","","","1","2","03345061","08"
"2023064327","05","1","4520 40 TH ST SE","","GRAND RAPIDS","MI","49512","PRESTIGE TRANSPORT","6166695200","017400","","","","","N","","","","","","","02","","00","","","","1","1","01462593","06"
"2023068991","02","99","118 N BLACKHORSE PIKE","","BLACKWOOD","NJ","08012","PATS AUTO AND TRUCKI LLC","2152030993","026000","","","","","N","","","","","","","99","","00","","","","9","1","01078532","99"
"2023065645","99","1","45 ERICK RD","","LANCASTER","PA","17601","SOUTH CENTRAL TRANSIT AUTHORIT","9999999999","999999","","","","","","","","","","","","02","","00","","","","9","1","","99"
"2023084248","99","4","17TH & ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","8144457905","058400","","","","","N","","","","","","","","","00","","","","9","1","00000009","04"
"2024001302","05","1","855 S MERIDIAN ROAD","","YOUNGSTOWN","OH","44509","MJL TRANSPORT LLC","2342327027","080000","","","","","N","","","","","","","01","","00","","","","1","2","02138437","08"
"2023045995","02","3","304 MURRAY RD","","BROOKVILLE","PA","15825","CHARLES POTTS","8147151852","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2023035855","02","98","632 HUNT VALLEY CIR","","NEW KENSINGTON","PA","15068","SWANK CONSTRUCTION COMPANY LLC","7243232367","","","","","","","","","","","","","","","00","","","","3","4","00000000","02"
"2023079670","03","98","2183 MILL BRIDGE RD","","NEW CASTE","PA","16101","STEWART WELL DRILLING","7246584488","062000","","","","","N","","","","","","","01","","00","","","","9","1","02160029","09"
"2023065978","99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA TRANSPORTATION","9999999999","999999","","","","","","","","","","","","","","00","","","","9","2","","13"
"2024000690","02","1","20 CEDRICTON STREET","","PITTSBURGH","PA","15210","FFTF COMPANY LLC","4125924061","026000","","","","","N","","","","","","","","","00","","","","1","2","03366011","03"
"2023062824","05","98","1715 ATLAS ST","","COLUMBUS","OH","43228","MF TRUCKING","7023961690","080000","","","","","N","","","","","","","02","","00","","","","1","1","03518678","04"
"2023092249","05","6","4920 YORK ROAD ST 2AA4","","BUCKINGHAM","PA","18912","T SCELZI AUTO TRANSPORT INC","2153403935","080000","","","","","N","","","","","","","99","","00","","","","9","1","01802095","08"
"2023109467","05","1","171 VANE ST","","REVERE","MA","02151","ALIVES BROTHERS LLC","7818541006","080000","","","","","N","","","","","","","","","00","","","","1","3","03516953","08"
"2023043289","05","2","5085 OLD PHILADELPHIA PIKE","","KINZERS","PA","17535-9723","PL WEAVER & COMPANY","7177680688","072000","","","","","N","","","","","","","99","","00","","","","1","1","01191089","06"
"2023100514","03","1","2675 MORGANTOWN ROAD","","READING","PA","19607","PENSKE TRUCK LEASING","6107756000","026000","","","","","N","","","","","","","99","","00","","","","1","2","00327574","04"
"2024005087","05","1","2926 WEALD WAY APT 1312","","SACREMENTO","CA","95833","KHUSH TRANS INC","6465527427","080000","","","","","N","","","","","","","99","","00","","","","1","1","03743281","08"
"2024005087","03","1","3745 HEMPLAND RD","","MOUNTVILLE","PA","17554","LIFT INC","7176621800","080000","","","","","N","","","","","","","02","","00","","","","1","2","00777600","08"
"2023030026","03","1","135 MARBLE CT","","YORK","PA","17402","PAUL COLLINS GENERAL CONTRACT","7176540809","","","","","","N","","","","","","","99","","00","","","","9","2","","04"
"2023013242","03","7","3730 SANDHURST DR","","YORK","PA","17406","REPUBLIC SERVICES OF PA LLC","8002109675","073280","","","","","N","","","","","","","","","00","","","","1","2","00348394","04"
"2023086308","99","99","2375 SEVEN OAKS DRIVE","","SAINT CLOUD","FL","34772","SYVRAIN TRUCKING LLC","5615289788","080000","","","","","N","","","","","","","99","","00","","","","9","1","03619765","09"
"2023006157","02","13","137 GIBBON GLADE RD","","FARMINGTON","PA","15437","GLADE PIPELINE SERVICES","7243665931","014000","","","","","N","","","","","","","99","","00","","","","9","2","03130019","02"
"2023042149","03","8","1-440 STEELES AVE","","E MARKHAM","ON","L3R4","SM TRANSNATIONAL","9999999999","017233","","","","","N","","","","","","","","999999","00","","","","4","1","00999999","14"
"2023033325","03","3","7135 CENTENNIAL PL","","NASHVILLE","TN","37209","WESTERN EXPRESS INC","8003167160","080000","","","","","N","","","","","","","99","","00","","","","2","2","00511412","04"
"2023102056","03","2","153 SMITH TRANSPORT ROAD","","ROARING SPRINGS","PA","166722247","SMITH TRANSPORT","8664225535","030000","","","","","N","","","","","","","02","","00","","","","2","2","","98"
"2023003769","99","1","9315 OLIVE BLVD","","ST LOUIS","MO","63132","ENTERPRISE FM TRUST","9999999999","011300","","","","","N","","","","","","","","","00","","","","9","1","","05"
"2023057183","02","1","10495 PERRY HWY","","WATERFORD","PA","16441","DURAN TRANSFER INC","8147964635","033000","","","","","N","","","","","","","02","","00","","","","9","1","00601466","03"
"2023104210","05","1","332 PROGRESS AVE","","LEHIGH ACRES","FL","33974","RRG TRANSPORT INC","2398782462","080000","","","","","N","","","","","","","01","","00","","","","1","1","03729772","08"
"2023116749","05","1","2519 MARTIN ST","","NAZARETH","PA","18064","THE TRANSPORT BROTHERS","4848667019","080000","","","","","N","","","","","","","","","00","","","","1","2","03797835","08"
"2023095836","04","2","5 HOLLAND ST","","SALUNGA","PA","17538","KLINE'S SERVICES LLC","7178988158","","","","","","N","","","","","","","99","","00","","","","9","1","00909888","04"
"2023053382","02","3","1101 BOWERS BRIDGE RD","","MANCHESTER","PA","17345","BRET SNYDER TITANIUM","7178250905","026000","","","","","N","","","","","","","","","00","","","","1","2","03819506","03"
"2023082613","99","98","22690 NW 105TH ST","","MIAMI","FL","33178","RYDER TRANSPORT SOLUTIONS","3055003556","000080","","","","","N","","","","","","","99","","00","","","","9","1","00299073","08"
"2023082613","99","99","4655 GLASS MOUNTIAN WAY","","HAYMARKET","VA","20169","QUALITY FREIGHT LINE INC","7034598934","000080","","","","","N","","","","","","","99","","00","","","","9","2","02148825","08"
"2024000938","03","7","200 RANGOS LN","","WASHINGTON","PA","15301","WASTE MANAGEMENT OF PA","4124998452","073280","","","","","N","","","","","","","01","","00","","","","2","2","00344050","04"
"2023011735","03","0","723 NORTH CHURCH STREET","","HAZLETON","PA","18201","SILVERIA TRANSPORTATION CORP","5706779921","080000","","","","","N","","","","","","","","","00","","","","1","1","03625440","07"
"2023011735","05","1","7658 HAVENFORD CT","","ORLANDO","FL","32818","EXCLUSIVE CARGO SOLUTIONS LLC","4077399543","080000","","","","","N","","","","","","","","","00","","","","1","2","03530799","08"
"2023005457","03","1","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS INC","8003167160","","","","","","N","","","","","","","","","00","","","","1","1","00511412","08"
"2023030590","05","3","P O BOX 39","","CARLISLE","PA","170130039","DAILY EXPRESS INC","9999999999","040000","","","","","N","","","","","","","99","","00","","","","1","2","00010558","08"
"2023036557","05","1","1600 BEDFORD HWY SUITE 305","","BEDFORD","NS","B4A1E8","EXELLAR TRANSPORTATION INC","8662818544","043000","","","","","N","","","","","","","02","","00","","","","2","1","03101944","08"
"2023111895","02","8","45 ERICK RD","","LANCASTER","PA","17601","EASTON COACH","7173961001","014000","","","","","N","","","","","","","99","","00","","","","1","1","01020738","15"
"2023111895","02","1","716 CATHERINE ST","PO BOX 13","MILLERSVILLE","PA","1755","LY SERVICES GROUP LLC","9999999999","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023028940","02","1","840 BROAD ST","","EMMAUS","PA","18049","AMERICAN MILLWORK AND CABINETRY","6109650040","014500","","","","","N","","","","","","","01","","00","","","","2","3","01760404","03"
"2023056721","02","1","301 S CAMERON ST","","HARRISBURG","PA","17101","HERSHEY CREAMERY CO","6103955082","025999","","","","","","","","","","","","","","00","","","","2","1","00005810","05"
"2023049129","99","1","UNK","","ASTON","PA","99999","ROLLING FRITO LAY SALES LP","9999999999","010001","","","","","","","","","","","","","","00","","","","9","1","","99"
"2023025160","05","98","667 SOUTH AVENUE","","SECANE","PA","19018","HYBRID TRUX LLC","2156813821","080000","","","","","N","","","","","","","99","","00","","","","1","3","01976741","06"
"2023019694","02","2","515 MONTGOMERY AVE STE 101","","NEW CASTLE","PA","16102","BRITTANY TRUCKING COMPANY INC","7246586692","033000","2","","","","Y","9","","","","","","99","A-00118529","00","","","","9","1","01034430","03"
"2023046321","05","1","2512 BUTTONWOOD DR","","JACKSONVILLE","FL","32215-2513","DALIA TRUCKING LLC","9046006881","080000","","","","","N","","","","","","","01","","00","","","","1","2","03448687","08"
"2023046685","02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING","7173424429","033000","","","","","N","","","","","","Y","99","A00120190","01","","","","9","1","01169358","03"
"2023062534","03","0","392 COTTAGE ROAD","","CLINTON","PA","15026","ABEL EXPRESS","4078602999","080000","","","","","N","","","","","","","01","","00","","","","1","2","03115737","09"
"2023026485","02","1","7123 LAKE COVE DRIVE","","ALEXANDRIA","VA","22315","HAROD TRUCKING INC","7034054170","080000","","","","","N","","","","","","","99","","00","","","","1","1","03558040","08"
"2023043683","02","1","1155 ALLEGHENY AVE","","OAKMONT","PA","15139","THERMO TWIN INDUSTRIES INC","6263168523","","","","","","N","","","","","","","99","","00","","","","9","3","","03"
"2023051705","03","7","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156861776","033000","","","","","N","","","","","","","","","00","","","","3","1","","09"
"2023090197","03","1","4800 E TRINDLE RD PO BOX 959","","MECHANICSBURG","PA","17055","NAPA TRANSPORTATION","4439047763","080000","","","","","N","","","","","","","02","","00","","","","1","2","00446997","08"
"2023009559","16","6","300 MAPLE GROVE ROAD","","CAMBRIDGE","ON","N3E1B7","CHALLENGER MOTOR FREIGHT INC","7248145100","080000","","","","","N","","","","","","","02","","00","","","","9","1","00247765","08"
"2023015061","03","98","PO BOX 338","","REVERE","PA","18953","RCD LEASING","9999999999","054000","","","","","N","","","","","","","02","","00","","","","9","2","00347768","04"
"2023102095","03","1","16843 VALLEY BLVD STE 508","","FONTANA","CA","92335","PANGO LOGISTICS INC","9518189658","080000","","","","","N","","","","","","","01","","00","","","","2","1","03627033","04"
"2023036983","03","1","1112 ROUTE","","SCHERERVILLE","IN","46375-0000","EF CORPORATION","3213017624","080000","","","","","N","","","","","","","99","","00","","","","1","1","00113693","09"
"2023036983","04","1","2952 ROAD 107","","HAVILAND","OH","45851-9638","MCK TRUCKING INC","4196221111","080000","","","","","N","","","","","","","","","00","","","","1","2","00052876","09"
"2023071992","02","1","14800 W CHERRY HILL RD","","ALBION","PA","16401","CORNWELL QUALITY TOOLS","8003218356","052000","","","","","N","","","","","","","99","","00","","","","9","2","03328128","05"
"2023083946","02","1","573 BRADDOCK AVE","","PITTSBURGH","PA","15112","PRN TRANSIT SERVICE INC","4122470745","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2024000102","02","1","225 LINCOLN HWY","","FAIRLESS HILLS","PA","19030","PARTS SYSTEM SOLUTIONS","2154867400","","","","","","N","","","","","","","01","","00","","","","9","1","00212343","98"
"2023018310","03","5","157 GRANAS RD","","HOLLIDAYSBURG","PA","16648","GRANAS BROTHER","8146957331","073280","","","","","N","","","","","","","01","","00","","","","2","1","00033813","04"
"2023037548","02","3","10260 SPRUCEVALE RD","","ROGERS","OH","44455","CHANTZ ALLISON","7249872018","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2023044271","03","3","105 AIRPORT RD","","POTTSTOWN","PA","19464","BUCKMANS INC","6104957495","033000","9","","","","Y","1","","","","","","01","","00","","","","1","2","00275519","09"
"2023041021","02","3","5156 LEIPER ST","","PHILADELPHIA","PA","19124","J.O. FLEET SERVICE","2677526886","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023015347","03","7","362 W. BURR BLVD. #11061, PO B","","KEARNEYSVILLE","WV","25430","APPLE VALLEY WASTE","8772671280","066000","","","","","N","","","","","","","01","","00","","","","4","1","02098608","04"
"2023038409","03","1","11690 NW 105 ST","","MIAMI","FL","33178","RYDER TRUCK INC","3055003726","","","","","","N","","","","","","","02","0","00","","","","9","2","00000000","04"
"2023062274","04","5","9 SCHAEFFERS HILL ROAD PO BOX","","MINERSVILLE","PA","17954","QUANDEL CONCRETE","5705442261","073280","","","","","N","","","","","","","02","A-8922186","00","","","","2","2","03284276","00"
"2023052355","02","3","900 WATER ST","","SCOTTDALE","PA","15683","QUALITY SUPPORT LLC","7248874025","017950","","","","","N","","","","","","","01","","00","","","","4","2","02196130","03"
"2023086068","01","6","19370 COLLINS AVE","","SUNNY ISLES BEACH","FL","33160","TRIPLE H CORP","5616679778","000041","","","","","N","","","","","","","02","1534585","00","","","","9","2","04050266","06"
"2023028498","99","6","2815 FORBS AVE STE 107","","HOFFMAN ESTATES","IL","60192","INTERSTATE GROUP OF ILLINOIS INC","3097037453","026000","","","","","N","","","","","","","99","","00","","","","1","1","03891597","09"
"2023038230","03","1","689 E BUTTER RD","","YORK","PA","17406","COLD STEELE TOOLS LLC","7174243930","","","","","","N","","","","","","","99","","00","","","","9","1","","04"
"2023026323","02","3","4416 LOUISVILLE ST","","CANTON","OH","44705","AMERICAN ALUMINUM EXTRUSION","8142498162","999999","","","","","","","","","","","","02","","00","","","","9","2","01542028","03"
"2023114604","05","1","330 ELIZABETH AVE","","TOMS RIVER","NJ","08753","61 LOGISTICS LLC","9738141465","080000","","","","","N","","","","","","","01","","00","","","","1","1","03816881","06"
"2023070883","02","1","10879 LANTANA CREST","","CLERMONT","FL","34711","JL NORTH EAST LOGISTICS, LLC","4078081071","026000","","","","","N","","","","","","","01","","00","","","","1","1","03464407","03"
"2023019887","02","1","3370 PANTHERSVILLE RD","","DECATUR","GA","30034","RUSSELL MCCALLS INC","4049547600","010000","","","","","N","","","","","","","01","","00","","","","9","2","00963121","09"
"2023054345","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","J.B HUNT","9999999999","999999","","","","","","","","","","","","","9999999999","00","","","","9","2","","99"
"2023065708","05","1","3200 INDUSTRIES DR","","RICHMOND","IN","47374","XPO LOGISTICS FREIGHT INC","8007552728","080000","","","","","N","","","","","","","","","00","","","","1","2","00241829","08"
"2023013069","03","4","20 GILLIS AVENUE","","RIDGEWAY","PA","15853","CHALLENGER TRANSPORT INC","8147729736","073280","","","","","N","","","","","","","01","","00","","","","2","2","01988863","04"
"2023012173","05","98","405 MURRAY HILL PKWY","","EAST RUTHERFORD","NJ","07073","PTP LOGISTICS LLC","0000000000","080000","","","","","N","","","","","","","","","00","","","","1","1","02963163","08"
