"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2023109562","N","Y","Y","Y","N","","0","Y","Y","01746","N","","","","","","","","N","1"
"2023086649","N","N","U","Y","Y","Y","1","Y","Y","00698","N","","","","","","","","N","2"
"2023080604","N","N","N","N","N","N","0","N","N","99800","N","","","","","","","","N","1"
"2023027224","","","","","","","","","","","","","","","","","","","","1"
"2023051001","U","U","U","U","U","U","9","U","U","01450","U","","","","","","","","N","2"
"2023072491","Y","Y","Y","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","1"
"2023026187","","","","","","","","","","","","","","","","","","","","2"
"2023030852","Y","Y","U","N","N","N","0","Y","Y","01100","N","","","","","","","","N","1"
"2023079493","","","","","","","","","","","","","","","","","","","","1"
"2023083689","N","U","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2023081272","Y","N","Y","N","Y","Y","1","Y","N","01600","N","","","","","","","","N","1"
"2023086848","N","N","N","N","N","N","0","N","N","00050","N","","","","","","","","N","1"
"2023042688","Y","U","U","Y","","","0","Y","Y","01800","N","","","","","","","","N","1"
"2023068371","Y","Y","U","Y","U","U","1","Y","Y","01203","N","","","","","","","","N","1"
"2023053237","N","U","N","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","2"
"2023073441","U","U","U","U","N","N","0","U","U","00600","N","","","","","","","","N","1"
"2023047327","Y","U","N","Y","Y","N","3","Y","N","00250","N","","","","","","","","N","1"
"2023097538","N","Y","Y","Y","Y","Y","1","Y","Y","01310","N","","","","","","","","N","1"
"2023081185","N","Y","N","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2023062850","N","N","Y","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2023095136","Y","Y","Y","Y","Y","Y","3","Y","N","01450","N","","","","","","","","N","2"
"2023023501","N","U","N","U","U","U","1","U","U","00296","N","","","","","","","","N","1"
"2023107560","U","N","U","Y","U","Y","1","Y","N","00487","N","","","","","","","","N","1"
"2023060460","","","","","","","","","","","","","","","","","","","","2"
"2023027685","N","N","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2023014820","N","Y","N","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","2"
"2023092600","","","","","","","","","","","","","","","","","","","","1"
"2023092528","N","Y","N","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2023103705","N","U","U","Y","U","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2023101003","Y","Y","U","Y","N","N","0","Y","Y","01000","N","","","","","","","","N","2"
"2023046718","N","N","U","Y","N","N","0","Y","Y","00600","N","","","","","","","","N","2"
"2023020687","","","","","","","","","","","","","","","","","","","","2"
"2023030499","","","","","","","","","","","","","","","","","","","","2"
"2023074811","N","Y","U","Y","Y","Y","1","Y","Y","00689","N","","","","","","","","N","2"
"2023096042","N","Y","N","Y","Y","Y","1","Y","Y","00286","N","","","","","","","","N","1"
"2023106742","N","N","N","N","N","","0","Y","Y","00150","N","","","","","","","","N","1"
"2023079705","","","","","","","","","","","","","","","","","","","","1"
"2023079957","N","Y","Y","Y","Y","Y","1","Y","U","00200","N","","","","","","","","N","1"
"2024009978","","","","","","","","","","","","","","","","","","","","2"
"2023068210","N","Y","U","U","U","U","9","Y","N","01300","N","","","","","","","","N","3"
"2023068210","Y","Y","U","U","U","U","9","Y","N","01690","N","","","","","","","","N","4"
"2023069012","Y","N","U","Y","Y","Y","3","Y","N","01918","N","","","","","","","","N","1"
"2023085563","Y","Y","U","U","N","U","0","Y","Y","01450","N","","","","","","","","N","1"
"2023114175","N","N","U","U","Y","N","1","Y","Y","00847","N","","","","","","","","N","1"
"2023075195","","","","","","","","","","","","","","","","","","","","2"
"2023034181","N","Y","Y","Y","Y","Y","1","N","Y","00689","N","","","","","","","","N","2"
"2023072934","Y","N","Y","U","N","N","0","N","N","99999","N","","","","","","","","N","2"
"2023085980","Y","Y","N","Y","Y","Y","1","Y","Y","01900","N","","","","","","","","N","2"
"2023041250","N","Y","U","Y","U","Y","1","Y","Y","01340","N","Y","Y","U","Y","1","Y","Y","N","1"
"2023063762","","","","","","","","","","","","","","","","","","","","1"
"2023060474","N","N","U","Y","Y","Y","1","Y","U","00805","N","","","","","","","","N","1"
"2023071418","","","","","","","","","","","","","","","","","","","","1"
"2023069342","Y","Y","U","Y","U","Y","1","Y","Y","01600","N","","","","","","","","N","1"
"2023116085","Y","U","U","Y","N","N","0","Y","U","01000","Y","Y","Y","U","Y","2","Y","N","N","2"
"2023049627","Y","Y","U","Y","N","N","0","Y","N","01100","N","","","","","","","","N","1"
"2023094390","Y","Y","U","Y","Y","Y","2","Y","Y","01340","N","","","","","","","","N","1"
"2023059412","","","","","","","","","","","","","","","","","","","","2"
"2023059383","N","N","U","N","N","N","0","Y","N","16900","N","","","","","","","","N","1"
"2023083482","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2023091803","N","N","U","Y","N","N","0","Y","Y","00385","N","","","","","","","","N","2"
"2023032397","N","Y","N","N","N","N","0","Y","N","00149","N","","","","","","","","N","1"
"2023019086","N","Y","U","Y","Y","Y","1","Y","Y","00779","N","","","","","","","","N","2"
"2023095218","N","Y","Y","N","N","Y","1","Y","Y","00400","N","","","","","","","","N","1"
"2023030472","N","Y","Y","Y","Y","N","1","Y","Y","00250","N","","","","","","","","N","1"
"2023114685","Y","Y","Y","Y","Y","Y","2","Y","Y","99999","N","","","","","","","","N","1"
"2023094674","N","N","U","N","N","N","0","N","N","00750","N","","","","","","","","N","1"
"2023097693","N","N","Y","Y","N","N","0","Y","Y","00650","N","","","","","","","","N","2"
"2023061026","U","Y","Y","Y","U","U","1","Y","Y","00750","N","","","","","","","","N","1"
"2023095141","Y","U","U","U","U","U","3","U","U","01584","N","","","","","","","","N","1"
"2023067431","N","U","Y","N","U","Y","1","Y","U","01450","N","","","","","","","","N","1"
"2023080906","N","N","Y","Y","N","N","0","N","N","01997","N","","","","","","","","N","2"
"2023028900","Y","Y","Y","N","N","Y","1","Y","Y","00900","N","","","","","","","","N","2"
"2023079894","N","N","N","Y","Y","Y","1","Y","N","00650","N","","","","","","","","N","1"
"2023066721","Y","N","U","Y","N","N","0","Y","N","01200","Y","U","U","U","Y","3","U","U","N","2"
"2023060919","N","U","N","U","N","N","0","Y","N","01000","N","","","","","","","","N","1"
"2023058517","","","","","","","","","","","","","","","","","","","","1"
"2023017055","Y","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2023048815","Y","U","U","Y","Y","Y","1","Y","Y","00000","N","","","","","","","","N","2"
"2023030203","N","N","N","N","N","N","0","Y","N","00250","N","","","","","","","","N","1"
"2023096651","","","","","","","","","","","","","","","","","","","","2"
"2023093191","N","U","U","U","U","Y","1","U","U","00800","N","","","","","","","","N","1"
"2023080094","N","U","U","Y","U","Y","1","Y","Y","00908","N","","","","","","","","N","2"
"2023025414","Y","Y","Y","Y","Y","Y","2","Y","Y","01686","N","","","","","","","","N","2"
"2023090232","N","U","Y","U","U","Y","1","Y","Y","01750","N","","","","","","","","N","1"
"2023031395","N","U","N","U","U","U","1","Y","Y","99999","N","","","","","","","","N","1"
"2023079790","N","U","U","Y","N","N","0","Y","U","41100","N","","","","","","","","N","1"
"2023028265","N","Y","Y","Y","N","N","0","Y","Y","01573","N","","","","","","","","N","1"
"2023076199","","","","","","","","","","","","","","","","","","","","2"
"2023086455","N","Y","U","Y","Y","Y","2","Y","Y","00883","N","","","","","","","","N","1"
"2023046250","N","N","U","N","U","Y","1","Y","U","00883","N","","","","","","","","N","1"
"2023076942","Y","U","U","U","U","U","9","U","U","01746","U","","","","","","","","N","1"
"2023040280","N","U","Y","U","U","Y","3","Y","Y","01400","N","","","","","","","","N","1"
"2023024548","","","","","","","","","","","","","","","","","","","","2"
"2023078765","Y","Y","U","Y","Y","Y","1","Y","Y","00986","N","","","","","","","","N","2"
"2023107237","Y","Y","Y","Y","N","N","0","Y","Y","00800","N","","","","","","","","N","1"
"2023041880","N","N","U","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2023078853","","","","","","","","","","","","","","","","","","","","2"
"2023056727","N","Y","Y","Y","Y","Y","1","Y","Y","00636","N","","","","","","","","N","2"
"2023069666","N","U","U","U","U","U","9","Y","Y","99999","N","","","","","","","","N","1"
"2023079737","N","N","N","Y","N","N","0","Y","N","00998","N","","","","","","","","N","1"
"2023041696","N","Y","N","N","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2023088233","Y","U","Y","Y","U","Y","2","Y","N","01690","N","","","","","","","","N","1"
"2023093561","N","N","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2023085088","N","N","Y","N","N","N","2","Y","Y","00124","N","","","","","","","","N","1"
"2023058531","Y","Y","Y","Y","N","N","0","Y","N","15000","N","","","","","","","","N","1"
"2023053669","N","Y","N","Y","Y","Y","1","Y","Y","00954","N","","","","","","","","N","1"
"2023040719","Y","Y","N","Y","U","Y","3","Y","Y","01818","N","","","","","","","","N","1"
"2023091378","N","U","Y","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2023092915","","","","","","","","","","","","","","","","","","","","2"
"2024021968","Y","U","U","Y","N","U","3","Y","Y","01670","N","","","","","","","","N","2"
"2023106124","N","Y","Y","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2023066415","Y","Y","N","Y","N","Y","1","Y","Y","15000","N","","","","","","","","N","2"
"2023110447","","","","","","","","","","","","","","","","","","","","2"
"2023075780","N","N","U","Y","N","N","0","N","N","00250","N","","","","","","","","N","1"
"2023082232","Y","U","U","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2023044857","","","","","","","","","","","","","","","","","","","","2"
"2023026983","N","U","N","U","U","U","9","U","U","00250","N","","","","","","","","N","1"
"2023021097","U","U","U","Y","U","U","9","Y","Y","00999","Y","U","Y","U","Y","1","Y","Y","N","1"
"2023059753","Y","U","U","Y","U","Y","1","Y","N","01449","N","","","","","","","","N","1"
"2023084794","","","","","","","","","","","","","","","","","","","","1"
"2023031108","U","Y","Y","N","U","U","9","Y","Y","99999","N","","","","","","","","N","2"
"2023049450","N","U","N","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","1"
"2023065153","U","Y","Y","Y","N","N","0","N","N","01560","N","","","","","","","","N","1"
"2023056846","Y","Y","Y","Y","N","Y","3","Y","Y","01450","N","","","","","","","","N","1"
"2024000739","N","Y","U","U","U","Y","2","Y","Y","01690","N","","","","","","","","N","1"
"2023095655","N","U","U","U","U","U","9","U","U","00600","N","","","","","","","","N","1"
"2023040890","","","","","","","","","","","","","","","","","","","","2"
"2023061379","N","Y","N","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2023057412","","","","","","","","","","","","","","","","","","","","1"
"2023039156","N","N","U","N","N","N","0","Y","N","00395","N","","","","","","","","N","2"
"2023020785","","","","","","","","","","","","","","","","","","","","2"
"2023044467","N","Y","N","Y","Y","Y","1","Y","Y","00300","N","","","","","","","","N","2"
"2023104258","N","N","N","N","N","","0","N","N","00600","N","","","","","","","","N","1"
"2023090367","","","","","","","","","","","","","","","","","","","","1"
"2023071240","N","U","N","N","","","0","Y","U","00600","N","","","","","","","","N","1"
"2023099736","N","U","U","U","U","U","9","Y","Y","00000","N","","","","","","","","N","1"
"2023084009","U","U","U","U","U","U","9","U","U","00600","U","","","","","","","","U","1"
"2023079429","N","N","Y","U","N","Y","1","Y","N","00600","N","","","","","","","","N","2"
"2023072614","N","U","U","Y","U","U","9","Y","U","00700","N","","","","","","","","N","1"
"2023082826","Y","Y","U","Y","U","U","3","Y","U","01868","N","","","","","","","","N","2"
"2023054995","Y","Y","Y","Y","U","U","1","Y","N","00108","N","","","","","","","","N","2"
"2023071871","N","N","N","Y","N","N","0","Y","N","01450","N","","","","","","","","N","2"
"2023053649","","","","","","","","","","","","","","","","","","","","2"
"2023062645","N","Y","U","N","N","N","0","Y","U","01450","N","","","","","","","","N","1"
"2023033186","N","U","Y","U","U","U","9","U","U","01300","N","","","","","","","","N","2"
"2023084793","","","","","","","","","","","","","","","","","","","","2"
"2023066173","N","Y","N","Y","Y","Y","1","Y","Y","01300","N","","","","","","","","N","1"
"2023066985","N","N","N","Y","N","Y","1","Y","Y","01100","N","","","","","","","","N","1"
"2023054327","Y","N","Y","N","N","N","0","Y","Y","01868","N","","","","","","","","N","1"
"2023040575","N","N","U","Y","Y","Y","1","Y","Y","00390","N","","","","","","","","N","1"
"2023061662","N","N","N","N","U","U","9","N","N","00600","N","","","","","","","","N","1"
"2023110602","Y","Y","U","U","N","","0","U","U","01690","N","","","","","","","","N","2"
"2023062060","Y","Y","Y","Y","N","N","0","Y","N","00500","Y","Y","Y","N","N","0","Y","N","N","1"
"2023037089","","","","","","","","","","","","","","","","","","","","1"
"2023029796","","","","","","","","","","","","","","","","","","","","2"
"2023048107","Y","N","N","N","N","N","0","Y","N","01584","Y","N","N","N","N","0","Y","N","N","1"
"2023084981","Y","Y","U","Y","N","N","0","Y","Y","01450","Y","Y","Y","N","N","0","Y","Y","N","1"
"2023055685","U","U","U","U","U","U","9","U","U","01584","U","","","","","","","","U","2"
"2023056538","U","N","Y","U","U","Y","9","N","N","00600","N","","","","","","","","N","1"
"2023035107","Y","U","Y","Y","N","N","0","Y","U","01690","N","","","","","","","","N","1"
"2023051553","N","N","U","Y","U","Y","1","Y","Y","64872","N","","","","","","","","N","1"
"2023097227","N","N","N","Y","Y","Y","1","Y","Y","01285","N","","","","","","","","N","1"
"2023051079","Y","Y","N","N","U","Y","9","Y","Y","01600","N","","","","","","","","N","1"
"2023066656","N","N","U","U","U","U","1","N","N","01212","N","","","","","","","","N","1"
"2023046246","N","Y","U","U","U","U","9","Y","Y","65000","N","","","","","","","","N","2"
"2023076301","N","U","N","Y","U","Y","1","Y","N","01000","N","","","","","","","","N","1"
"2023080965","","","","","","","","","","","","","","","","","","","","2"
"2023048446","N","Y","Y","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2023007864","","","","","","","","","","","","","","","","","","","","2"
"2023074211","N","N","Y","Y","Y","Y","1","Y","N","01200","N","","","","","","","","N","1"
"2023031004","N","N","Y","Y","U","Y","1","Y","Y","00300","Y","N","Y","U","Y","1","N","Y","N","1"
"2023054991","Y","U","U","Y","N","Y","1","Y","U","00213","N","","","","","","","","N","1"
"2023081186","N","Y","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2023099897","Y","U","Y","Y","U","Y","2","U","U","00748","N","","","","","","","","N","1"
"2023088054","N","U","U","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2023076983","","","","","","","","","","","","","","","","","","","","2"
"2023044989","N","N","N","N","N","N","0","Y","Y","00125","N","","","","","","","","N","1"
"2023055368","N","Y","Y","Y","N","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2023002037","N","N","U","Y","Y","Y","1","Y","N","00400","N","","","","","","","","N","1"
"2023090734","N","U","Y","Y","N","U","3","Y","Y","01450","Y","U","U","","","0","Y","Y","N","1"
"2023090734","N","U","U","Y","","","0","Y","N","01203","N","","","","","","","","N","2"
"2023070224","N","Y","U","Y","Y","Y","1","N","N","00350","N","","","","","","","","N","1"
"2023070978","N","U","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2023066548","N","N","Y","Y","U","Y","1","Y","N","01340","Y","N","Y","U","Y","1","Y","N","N","1"
"2023061098","U","U","U","Y","U","U","0","U","Y","00083","N","","","","","","","","N","2"
"2023085325","Y","Y","Y","Y","Y","U","1","Y","Y","00883","N","","","","","","","","N","2"
"2023001959","N","Y","Y","Y","N","Y","1","Y","Y","00806","N","","","","","","","","N","1"
"2023090151","N","N","N","Y","U","Y","1","Y","Y","00636","N","","","","","","","","N","1"
"2023089305","","","","","","","","","","","","","","","","","","","","2"
"2023100508","","","","","","","","","","","","","","","","","","","","2"
"2023060817","N","N","Y","Y","U","Y","1","Y","N","01200","N","","","","","","","","N","2"
"2023049057","N","U","U","U","U","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2023071866","N","N","N","Y","U","Y","1","Y","N","00948","Y","N","Y","U","Y","1","Y","N","N","1"
"2023104761","Y","Y","N","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2023052291","N","N","U","N","N","N","0","Y","U","00124","N","","","","","","","","N","1"
"2023051978","N","Y","U","Y","N","N","0","Y","N","01200","N","","","","","","","","N","1"
"2023017925","","","","","","","","","","","","","","","","","","","","2"
"2023013462","N","Y","N","Y","Y","U","1","Y","Y","00950","N","","","","","","","","N","1"
"2023072062","","","","","","","","","","","","","","","","","","","","2"
"2023077188","N","U","U","Y","N","N","0","Y","Y","00049","N","","","","","","","","N","2"
"2023078112","N","N","U","N","N","N","0","N","N","01000","N","","","","","","","","N","1"
"2023091257","","","","","","","","","","","","","","","","","","","","2"
"2023090992","N","Y","U","U","Y","N","1","Y","N","00600","N","","","","","","","","N","1"
"2023065697","Y","N","Y","N","N","N","0","Y","N","01584","Y","N","Y","Y","Y","3","Y","N","N","1"
"2023067482","N","N","Y","Y","N","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2023049291","","","","","","","","","","","","","","","","","","","","1"
"2023034050","Y","Y","Y","Y","Y","Y","1","Y","Y","00000","N","","","","","","","","N","1"
"2023086866","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2023076358","Y","Y","U","Y","N","N","0","Y","Y","01833","Y","N","Y","U","Y","2","Y","Y","N","2"
"2023101939","Y","Y","Y","Y","Y","Y","1","Y","Y","01290","N","","","","","","","","N","2"
"2023082029","N","Y","U","U","Y","N","3","Y","N","01800","N","","","","","","","","N","1"
"2023044278","Y","U","Y","U","N","N","0","Y","U","00650","N","","","","","","","","N","1"
"2023065440","N","N","Y","Y","N","N","0","Y","N","01688","N","","","","","","","","N","1"
"2023017466","Y","Y","U","U","N","N","0","Y","Y","01450","Y","Y","U","N","N","0","Y","Y","N","1"
"2023015971","","","","","","","","","","","","","","","","","","","","1"
"2023080674","","","","","","","","","","","","","","","","","","","","2"
"2023110890","","","","","","","","","","","","","","","","","","","","2"
"2023070598","Y","Y","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","2"
"2023034833","N","Y","Y","Y","Y","Y","1","Y","Y","00390","N","","","","","","","","N","1"
"2023099125","N","N","U","Y","Y","N","1","Y","Y","00599","N","","","","","","","","N","1"
"2023048132","","","","","","","","","","","","","","","","","","","","2"
"2023049008","U","U","Y","N","U","N","0","U","U","10000","Y","U","N","N","N","0","U","U","N","1"
"2023027020","N","N","Y","Y","U","Y","1","Y","Y","00399","N","","","","","","","","N","1"
"2023074414","Y","Y","Y","Y","Y","Y","3","Y","N","01700","N","","","","","","","","N","1"
"2023048969","N","U","N","N","N","N","0","U","U","00650","N","","","","","","","","N","1"
"2023043636","N","N","U","Y","U","Y","2","Y","Y","00500","N","","","","","","","","N","1"
"2023045539","N","N","N","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2023046357","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","1"
"2023064851","N","N","N","U","N","U","9","N","N","00150","N","","","","","","","","N","1"
"2023023054","","","","","","","","","","","","","","","","","","","","2"
"2023111266","Y","Y","Y","Y","N","N","0","Y","Y","01800","N","","","","","","","","N","1"
"2023053404","N","U","U","Y","U","U","1","U","U","01000","N","","","","","","","","N","1"
"2023042799","Y","Y","Y","Y","Y","Y","3","Y","Y","01870","N","","","","","","","","N","1"
"2023063940","N","Y","Y","Y","U","Y","1","Y","Y","00390","N","","","","","","","","N","1"
"2023080269","N","N","U","Y","Y","Y","1","Y","Y","00400","N","","","","","","","","N","2"
"2023067957","Y","Y","Y","Y","Y","Y","2","Y","Y","01500","N","","","","","","","","N","1"
"2023046903","N","N","U","Y","N","Y","1","Y","Y","00636","N","","","","","","","","N","1"
"2023096691","Y","N","Y","N","Y","Y","1","Y","Y","01250","N","","","","","","","","N","1"
"2023099553","Y","Y","Y","Y","N","N","0","Y","N","00103","N","","","","","","","","N","2"
"2023076285","","","","","","","","","","","","","","","","","","","","2"
"2023079735","","","","","","","","","","","","","","","","","","","","2"
"2023101885","U","N","Y","Y","U","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2023018831","N","Y","U","Y","Y","Y","1","Y","Y","00450","N","","","","","","","","N","1"
"2023040640","N","U","N","N","N","N","0","Y","Y","01000","N","","","","","","","","N","2"
"2023026833","N","N","N","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2023031006","N","Y","U","Y","U","Y","1","Y","Y","00650","Y","Y","Y","U","Y","1","Y","Y","N","1"
"2023078810","Y","Y","Y","Y","N","N","0","Y","Y","00250","N","","","","","","","","N","2"
"2023062225","N","N","U","U","","","0","N","N","00048","N","","","","","","","","N","1"
"2023076140","Y","Y","Y","Y","Y","Y","2","Y","Y","01584","Y","Y","Y","Y","Y","2","Y","Y","N","1"
"2023051343","N","N","Y","Y","U","Y","1","Y","N","00700","N","","","","","","","","N","1"
"2023083773","Y","Y","N","N","N","N","0","Y","Y","01182","N","","","","","","","","N","1"
"2023089455","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2023080829","N","Y","U","N","Y","Y","1","Y","U","99999","N","","","","","","","","N","2"
"2023059508","Y","U","U","Y","U","U","0","Y","N","01450","N","","","","","","","","N","1"
"2023057685","","","","","","","","","","","","","","","","","","","","2"
"2023087630","Y","Y","U","Y","N","N","0","Y","N","01832","N","","","","","","","","N","2"
"2023042728","N","N","N","U","N","N","0","N","N","00398","N","","","","","","","","N","1"
"2023087921","Y","Y","U","Y","N","N","0","Y","Y","01800","N","","","","","","","","N","2"
"2023079822","N","Y","Y","Y","","","0","Y","Y","00750","N","","","","","","","","N","2"
"2023089347","N","N","N","Y","N","N","0","N","Y","00800","N","","","","","","","","N","1"
"2023042838","N","N","N","N","N","N","0","Y","N","00050","N","","","","","","","","N","1"
"2023085314","Y","Y","N","N","N","Y","1","Y","Y","00900","N","","","","","","","","N","1"
"2023068144","","","","","","","","","","","","","","","","","","","","1"
"2023098436","","","","","","","","","","","","","","","","","","","","2"
"2023051750","","","","","","","","","","","","","","","","","","","","2"
"2023054318","N","Y","U","Y","Y","N","1","Y","Y","00125","N","","","","","","","","N","1"
"2023089339","N","Y","Y","Y","Y","Y","1","Y","Y","00883","N","","","","","","","","N","3"
"2023071192","N","Y","N","Y","U","N","0","Y","N","01800","Y","Y","Y","U","N","0","Y","N","N","1"
"2023047856","","","","","","","","","","","","","","","","","","","","2"
